Method	Value
forc_0	0.7883688585286968
forc_1	1.2829893701891546
forc_2	1.3156983835982232
forc_3	1.297835423516865
forc_4	1.2878086257186183
forc_5	1.2814536488145707
forc_6	1.3232424473436195
forc_7	1.3245153700202097
forc_8	1.291485811215714
forc_9	1.2890081674112759
forc_10	1.3185935392496397
forc_11	1.337988837145163
forc_12	1.378197650937106
forc_13	1.2930403931275234
forc_14	1.3309674692280593
forc_15	1.3158408879793537
forc_16	1.3522938457104705
forc_17	1.3029172466745926
forc_18	1.3633787204960774
forc_19	1.3086059753991506
forc_20	1.3130982904505202
forc_21	1.3383153464529778
forc_22	1.3228382379848966
forc_23	1.2823742731383097
forc_24	1.3210850073735139
forc_25	1.3490321823773204
forc_26	1.2641015920723369
forc_27	1.2723023064219392
forc_28	1.3014738636598264
forc_29	1.3173911504014015
forc_30	1.3196505708254154
forc_31	1.2807065363675
forc_32	1.2984775681307252
forc_33	1.315232875859424
forc_34	1.2982429186641538
forc_35	1.3200754521665465
forc_36	1.2784410318396267
forc_37	1.318957193313984
forc_38	1.2884515164222148
forc_39	1.3067738683016983
forc_40	1.3335792708289627
forc_41	1.320842070790173
forc_42	1.3137902748921175
forc_43	1.2922693333944948
forc_44	1.3059847892502818
forc_45	1.303612514699963
forc_46	1.2853347778454642
forc_47	1.314198485125906
forc_48	1.3523366686844538
forc_49	1.3387258268418745
forc_50	1.2968498515332887
forc_51	1.284992442816738
forc_52	1.318863833403112
forc_53	1.3270350839685348
forc_54	1.3421022520213273
forc_55	1.3165860955957565
forc_56	1.2733131824209887
forc_57	1.346564090951804
forc_58	1.351693426686836
forc_59	1.3339481606907249
forc_60	1.3146717484001107
forc_61	1.3305814192742258
forc_62	1.3388877823011696
forc_63	1.3482422016255775
forc_64	1.314875726933216
forc_65	1.3686036385890845
forc_66	1.3343902306823046
forc_67	1.3366932628885357
forc_68	1.3165456038256922
forc_69	1.2950683548988164
forc_70	1.322178217583509
forc_71	1.2963843261762273
forc_72	1.3332478975213395
forc_73	1.3228405512732881
forc_74	1.3063293910184828
forc_75	1.2976913648377104
forc_76	1.3021463076641684
forc_77	1.325233764590084
forc_78	1.3088304202175338
forc_79	1.3182982435525277
forc_80	1.3795584755306163
forc_81	1.3194032911182465
forc_82	1.298549154262449
forc_83	1.3458568937588113
forc_84	1.2963242898783645
forc_85	1.301562073039557
forc_86	1.3319261964472406
forc_87	1.3525422740416408
forc_88	1.3002377694375988
forc_89	1.3394229444956975
forc_90	1.3018418412980686
forc_91	1.281728989954126
forc_92	1.273296098283666
forc_93	1.316243156287756
forc_94	1.3256280610696831
forc_95	1.323212695882925
forc_96	1.2539891532876917
forc_97	1.3196131784708827
forc_98	1.308787531582519
forc_99	1.2726826236568791
forc_100	1.3450082382119217
forc_101	1.302786496082783
forc_102	1.340717241833688
forc_103	1.3400598767836351
forc_104	1.3698360133035603
forc_105	1.296996396254738
forc_106	1.3170643421402557
forc_107	1.3197311368475444
forc_108	1.3166702841626396
forc_109	1.3637753924737164
forc_110	1.3234063976174861
forc_111	1.308662378213315
forc_112	1.3221291914702122
forc_113	1.3390414375834725
forc_114	1.3157473354510492
forc_115	1.3449513104091098
forc_116	1.250269274676771
forc_117	1.3228458143178377
forc_118	1.3231251475260657
forc_119	1.3460368388924129
forc_120	1.3074551420099945
forc_121	1.3195489657841768
