Method	Value
forc_0	1.0150833540873296
forc_1	2.835474399520892
forc_2	2.900385215399767
forc_3	2.8734421625840745
forc_4	3.1228183800370624
forc_5	2.840891464902463
forc_6	2.9362890616272823
forc_7	2.819908267854138
forc_8	2.976209945750187
forc_9	2.978558056896352
forc_10	2.9280265607830724
forc_11	3.080176608620799
forc_12	3.083953025818566
forc_13	2.9571434307373985
forc_14	3.146450109222509
forc_15	2.9274868395278513
forc_16	3.0252797595853895
forc_17	2.8969986550696727
forc_18	3.0571677929413426
forc_19	2.932809479707827
forc_20	2.9834464603149273
forc_21	2.7926654797310038
forc_22	3.10986613700459
forc_23	2.920541605295353
forc_24	2.9922572049401857
forc_25	2.85572774125324
forc_26	2.856034854972784
forc_27	2.843888181118919
forc_28	3.172812657565765
forc_29	2.9606045203046327
forc_30	2.7879990991912695
forc_31	3.0438572235508916
forc_32	2.9659451745470764
forc_33	3.0216489416745453
forc_34	2.8302507752916783
forc_35	2.94665251269977
forc_36	2.9867993370504147
forc_37	2.9992723027181514
forc_38	3.0723585759092304
forc_39	3.03407721471729
forc_40	2.85444265580879
forc_41	3.1706826495119396
forc_42	3.071033004478972
forc_43	2.9434408415795263
forc_44	2.7498152574855785
forc_45	2.8130300651182654
forc_46	3.017985474418002
forc_47	3.0125579896454644
forc_48	2.8993823551496187
forc_49	3.067121396856023
forc_50	2.862902655778901
forc_51	2.928051359065151
forc_52	2.8336745194961344
forc_53	2.939042090476604
forc_54	2.9246267000669155
forc_55	2.9952566236133116
forc_56	3.0460263239012244
forc_57	3.0209740335020947
forc_58	2.9611688808162255
forc_59	2.86269379616004
forc_60	2.986409370991221
forc_61	2.9304697148819527
forc_62	2.9417444528145507
forc_63	3.0334498599752067
forc_64	3.0342732819656484
forc_65	3.0125377540650082
forc_66	3.0429403119061194
forc_67	3.116204137150452
forc_68	2.958788116383766
forc_69	3.130526302742421
forc_70	2.8460760912760192
forc_71	2.8856710689195966
forc_72	2.900697700785567
forc_73	3.0548875247681817
forc_74	3.0511689710474994
forc_75	3.1440924632045952
forc_76	2.870352533551856
forc_77	2.982871818723746
forc_78	2.9117147034811794
forc_79	3.069565285463036
forc_80	2.903362694772042
forc_81	2.903056810884901
forc_82	2.9330529914228425
forc_83	2.8715600160953225
forc_84	2.9318572603909474
forc_85	2.8861527423209403
forc_86	2.804996700108066
forc_87	2.87516995303859
forc_88	2.9871740442528
forc_89	2.8815873154860743
forc_90	3.175568394506487
forc_91	2.990579769944973
forc_92	2.977349005548007
forc_93	2.9718818527352435
forc_94	2.8815307769963905
forc_95	3.043160985377566
forc_96	2.905791742273557
forc_97	3.107585930944495
forc_98	2.876776571627382
forc_99	2.7856797980124193
forc_100	2.9651897710533905
forc_101	2.7716542383498717
forc_102	3.1414760634300687
forc_103	3.031659132015303
forc_104	2.915668786986359
forc_105	2.8579194584804393
forc_106	3.0035272410088973
forc_107	2.9787276116137114
forc_108	2.9844033473811367
forc_109	3.114153455231581
forc_110	3.0713159701216193
forc_111	2.9742411467027705
forc_112	2.9020773216920213
forc_113	2.8609172139947234
forc_114	2.9310793777541364
forc_115	2.8260295702978007
forc_116	2.9702053937573036
forc_117	2.953063297275326
forc_118	2.820356424186469
forc_119	3.0473134961820496
forc_120	2.871414197009452
forc_121	2.908485014685118
forc_122	2.988832099872247
forc_123	2.7948606701040153
forc_124	2.8858670549720244
forc_125	2.8050240095582044
forc_126	3.0596777885644384
forc_127	2.873640859390683
forc_128	3.052643333916748
forc_129	2.879672156602907
forc_130	2.8344151968265576
forc_131	2.7964046178855795
forc_132	2.925186144384746
forc_133	2.820836258616023
forc_134	2.9310135849589862
forc_135	3.0504355721735807
forc_136	2.928187620130783
forc_137	2.944915144682216
forc_138	2.973426349981907
forc_139	2.8945341865736047
forc_140	2.8875417364005465
forc_141	3.05682115994029
forc_142	2.9611474695117925
forc_143	2.9565437958672764
forc_144	3.132490980239959
forc_145	3.0449309152369692
forc_146	2.8765269331861574
forc_147	2.9628869325869127
forc_148	2.931128840228677
forc_149	3.0277193208379636
forc_150	2.791212249356099
forc_151	2.7885491534818656
forc_152	2.979041771770075
forc_153	3.1668593265490554
forc_154	2.912497267834725
forc_155	2.9249420410603677
forc_156	2.9480263635219033
forc_157	3.034706246861816
forc_158	2.9327676859785132
forc_159	2.853755014373007
forc_160	3.0764227288543418
forc_161	2.8697629240269578
forc_162	2.905489301202259
forc_163	2.9959215876550247
forc_164	2.9545463495062867
forc_165	3.0618391973341526
forc_166	2.930768858818438
forc_167	2.9047173522508154
forc_168	2.8771466057811486
forc_169	2.9048310970115674
forc_170	2.973282703573088
forc_171	2.932213759356622
forc_172	2.909734754188968
forc_173	2.9055939248244695
forc_174	2.9292664240790125
forc_175	2.8843807590840385
forc_176	2.969064452851006
forc_177	2.825458708408609
forc_178	2.928774268237427
forc_179	2.835647446951979
forc_180	2.9773795952791553
forc_181	2.9185149146610874
forc_182	2.953685902580747
forc_183	2.931220165255417
forc_184	2.91981132731251
forc_185	3.1337154484932874
forc_186	2.8099396420658063
forc_187	2.776109558846283
forc_188	2.867880235071886
forc_189	3.0254622106608977
forc_190	3.0788909842497327
forc_191	2.9452094619165288
forc_192	2.918427285078947
forc_193	3.002337984633894
forc_194	2.8465477231725425
forc_195	2.8678262596470896
forc_196	2.8644662386298587
forc_197	2.783529405110112
forc_198	2.9423395028969592
forc_199	2.8190635080141515
forc_200	3.0745259962643923
forc_201	3.0032384398996683
forc_202	2.9389343867535556
forc_203	2.8646139850648464
forc_204	2.9361234647929995
forc_205	3.0835853649365084
forc_206	3.0131439872994243
forc_207	2.9861261927928298
forc_208	2.6847795457293513
forc_209	2.842558548304656
forc_210	3.0594941888332485
forc_211	2.9286429160798546
forc_212	2.9263485351955905
forc_213	3.110137612351151
forc_214	3.044704830180342
