Method	Value
forc_0	0.7948710860340078
forc_1	1.3748339196445831
forc_2	1.4313417333035587
forc_3	1.3889289902578084
forc_4	1.4246124417781587
forc_5	1.3377947741042266
forc_6	1.4027518543446527
forc_7	1.4081515648161043
forc_8	1.3964704131568353
forc_9	1.4321815308268464
forc_10	1.4224852876354828
forc_11	1.4025265030969056
forc_12	1.4146480079121138
forc_13	1.4630562303585433
forc_14	1.4213029871032237
forc_15	1.418753747563376
forc_16	1.4145540022551826
forc_17	1.4105037296089398
forc_18	1.436821994148179
forc_19	1.3897339175731283
forc_20	1.3767072103526807
forc_21	1.4015410451952433
forc_22	1.429540831183783
forc_23	1.4215449912285
forc_24	1.3724252911125832
forc_25	1.389092642469279
forc_26	1.412712183484136
forc_27	1.3208999707481806
forc_28	1.4037334248156919
forc_29	1.406162794337527
forc_30	1.454955483949614
forc_31	1.325742718244954
forc_32	1.3913247276282208
forc_33	1.419550373139883
forc_34	1.457180200019397
forc_35	1.46150142574269
forc_36	1.4300492139890593
forc_37	1.374497143325028
forc_38	1.3777526001239897
forc_39	1.395983200970787
forc_40	1.397907048310858
forc_41	1.4063282801051806
forc_42	1.404053762665601
forc_43	1.4290185218597413
forc_44	1.3947528414768815
forc_45	1.4339365491012506
forc_46	1.4388097675481815
forc_47	1.4019033457972252
forc_48	1.3720261941237193
forc_49	1.371748478075679
forc_50	1.369822670026651
forc_51	1.4125249220364549
forc_52	1.4141368632143607
forc_53	1.4136620607166952
forc_54	1.3942367792809662
forc_55	1.404183719736228
forc_56	1.3886061838601542
forc_57	1.3806211624285818
forc_58	1.4142081977004706
forc_59	1.3908290433127113
forc_60	1.3939625786632965
forc_61	1.379569438405421
forc_62	1.3958214625464933
forc_63	1.4504974288266166
forc_64	1.365513535558368
forc_65	1.431882267405023
forc_66	1.3827711628583206
forc_67	1.3944245226084586
forc_68	1.4174823839920716
forc_69	1.3742089303162917
forc_70	1.3665054566071453
forc_71	1.3817322222363444
forc_72	1.3967238117599252
forc_73	1.4536326619909692
forc_74	1.4117205609268852
forc_75	1.4271501792759513
forc_76	1.430692278647221
forc_77	1.384721619817883
forc_78	1.359979976700111
forc_79	1.3962275304145826
forc_80	1.429603108171111
forc_81	1.3606474390612802
forc_82	1.4098731931688147
forc_83	1.3652609233875022
forc_84	1.3979859190403083
forc_85	1.4428547561514669
forc_86	1.432017405276294
forc_87	1.4176301190616025
forc_88	1.4123162765080561
forc_89	1.4000971159283964
forc_90	1.4110664638886803
forc_91	1.3548763767709953
forc_92	1.3959210801093553
forc_93	1.41639096233303
forc_94	1.4155878047369637
forc_95	1.3959876777137674
forc_96	1.4282140239700938
forc_97	1.4584427469411483
forc_98	1.4415962357518224
forc_99	1.4100237518328147
forc_100	1.434572033919009
forc_101	1.3893797899248885
forc_102	1.3904170514608845
forc_103	1.3384176401493677
forc_104	1.4770252110627942
forc_105	1.4123554017699158
forc_106	1.4383203365648956
forc_107	1.4323779713395817
forc_108	1.4058234971373254
forc_109	1.3795953856005627
forc_110	1.3169227229246512
forc_111	1.3915164150510817
forc_112	1.4054381804293241
forc_113	1.4215843692505128
forc_114	1.4586251366190162
