Method	Value
forc_0	0.7934426061084575
forc_1	1.441992445009545
forc_2	1.4550048530701796
forc_3	1.4289139193161178
forc_4	1.4431775470725294
forc_5	1.4740545557769975
forc_6	1.4643635410537768
forc_7	1.434827115317808
forc_8	1.4363649857304108
forc_9	1.4115939882215573
forc_10	1.4922448596590558
forc_11	1.396005405617009
forc_12	1.430379844355551
forc_13	1.471908267804287
forc_14	1.414684122015876
forc_15	1.396632787558153
forc_16	1.3742641370816002
forc_17	1.4632362215891752
forc_18	1.3839645951979245
forc_19	1.3870571210798284
forc_20	1.4768537344063801
forc_21	1.4476219895299745
forc_22	1.4495331805122031
forc_23	1.3785897008203938
forc_24	1.437434341130128
forc_25	1.3764164372280876
forc_26	1.469699375704965
forc_27	1.4025169759332368
forc_28	1.3945113881702118
forc_29	1.3891526700306838
forc_30	1.4121253849608741
forc_31	1.4178176220469143
forc_32	1.457919215822621
forc_33	1.4313839473984011
forc_34	1.439736209275946
forc_35	1.4031127950098297
forc_36	1.4545081355572416
forc_37	1.427255643698932
forc_38	1.4743889457551405
forc_39	1.3846625983823329
forc_40	1.3607725642095119
forc_41	1.4006389433032655
forc_42	1.403832095896821
forc_43	1.3695117872524125
forc_44	1.4231095729442431
forc_45	1.4388496566857534
forc_46	1.417609206991587
forc_47	1.4010742674325452
forc_48	1.4242637832047083
forc_49	1.4216036274343302
forc_50	1.399416700301515
forc_51	1.4259511506453673
forc_52	1.4491140646038159
forc_53	1.4145950609333513
forc_54	1.4411793847850554
forc_55	1.4290531600263203
forc_56	1.4438864507352789
forc_57	1.4352107050452223
forc_58	1.420026306383922
forc_59	1.4101787366124237
forc_60	1.4093564469382838
forc_61	1.4471850048616821
forc_62	1.4445484734601046
forc_63	1.4284195508551967
forc_64	1.4498899848599134
forc_65	1.3470187271010947
forc_66	1.3848171511946759
forc_67	1.423865416522258
forc_68	1.4788995412771906
forc_69	1.4213083972098346
forc_70	1.427614578999793
forc_71	1.4255416181921274
forc_72	1.408120123120803
forc_73	1.4311664393187584
forc_74	1.429993656147853
forc_75	1.4549784672375425
forc_76	1.4206269371912028
forc_77	1.4213826451632445
