Method	Value
forc_0	1.1194140820110927
forc_1	3.417953817594004
forc_2	3.255563714108076
forc_3	3.341646067723945
forc_4	3.5309200758773622
forc_5	3.7192820100331323
forc_6	3.467692373168142
forc_7	3.370308203893442
forc_8	3.3671151057399658
forc_9	3.3300988622364627
forc_10	3.5654984873074644
forc_11	3.3884901715008264
forc_12	3.208564618559309
forc_13	3.464585159696899
forc_14	3.2244953912899432
forc_15	3.3456514698642796
forc_16	3.145543697722269
forc_17	3.215340128110639
forc_18	3.5280930507677146
forc_19	3.5900182201857267
forc_20	3.4935426999852086
forc_21	3.440468169613529
forc_22	3.6784344078194784
forc_23	3.5125204484730324
forc_24	3.627391804190644
forc_25	3.2733180298429145
forc_26	3.4773807253135005
forc_27	3.515744235696774
forc_28	3.1901800288291335
forc_29	3.4549375300159477
forc_30	3.2336077798411984
forc_31	3.3285360886502278
forc_32	3.3553126494157883
forc_33	3.37653042223246
forc_34	3.3518455098227795
forc_35	3.365397800171651
forc_36	3.054013789599687
forc_37	3.491622850114778
forc_38	3.3202223287394563
forc_39	3.5411439096801285
forc_40	3.195828917532315
forc_41	3.557765859059505
forc_42	3.31170425691707
forc_43	3.2899888279011793
forc_44	3.5938075004675234
forc_45	3.432738804615702
forc_46	3.348335182655094
forc_47	3.4527607787103993
forc_48	3.3184633163486352
forc_49	3.5767941156120053
forc_50	3.3267724182421397
forc_51	3.46461556488577
forc_52	3.466532523368669
forc_53	3.5827122868323498
forc_54	3.4555602142841426
forc_55	3.5305066070406017
forc_56	3.472502625355091
forc_57	3.151946397839677
forc_58	3.470987765023939
forc_59	3.391862544853484
forc_60	3.4481975262207007
forc_61	3.5495720774345156
forc_62	3.4716332491389434
forc_63	3.3955959873319617
forc_64	3.2067457560451333
forc_65	3.3760296395347025
forc_66	3.2064296304291577
forc_67	3.57862788485356
forc_68	3.685846320520327
forc_69	3.4902688077654114
forc_70	3.310105230922896
forc_71	3.374414199619413
forc_72	3.446441131554291
forc_73	3.2934730335045344
forc_74	3.4506106452524876
forc_75	3.494929958756787
forc_76	3.3472924136201345
forc_77	3.381405558207396
forc_78	3.3183769474337472
forc_79	3.5317667926235257
forc_80	3.412294700791225
forc_81	3.4186783412393487
forc_82	3.4254258556282475
forc_83	3.249106567883459
forc_84	3.420452663343981
forc_85	3.568942084778662
forc_86	3.2935366042104994
forc_87	3.4735983018528835
forc_88	3.6219090136617833
forc_89	3.5723192874943024
forc_90	3.39742378979834
forc_91	3.59215496926151
forc_92	3.448252330578536
forc_93	3.352153620433063
forc_94	3.3317906115215097
forc_95	3.264503190126742
forc_96	3.3768734914535123
forc_97	3.562637053540317
forc_98	3.304890890984281
forc_99	3.4691818691451433
forc_100	3.230986658167885
forc_101	3.3974800099996694
forc_102	3.711172259979038
forc_103	3.3182674151052987
forc_104	3.5569162823673044
forc_105	3.2305291758278982
forc_106	3.5531043429527007
forc_107	3.5738586805008494
forc_108	3.362800056455935
forc_109	3.3168685486985483
forc_110	3.4203147612029965
forc_111	3.3708472499786644
forc_112	3.349782724025953
forc_113	3.47582431109735
forc_114	3.4736485856309223
forc_115	3.5207374911936293
forc_116	3.434603609808002
forc_117	3.533200309045381
forc_118	3.4945586674045286
forc_119	3.335705558786859
forc_120	3.204145899474649
forc_121	3.4635831858895143
forc_122	3.493802480445467
forc_123	3.316658737120231
forc_124	3.2241138168200214
forc_125	3.469744861243231
forc_126	3.2602422308114662
forc_127	3.5326978976608885
forc_128	3.1900156151677774
forc_129	3.4003853129067165
forc_130	3.3098425287237982
forc_131	3.287392738217092
forc_132	3.4674965476488273
forc_133	3.5525852482884583
forc_134	3.2453116399732145
forc_135	3.4072894131873976
forc_136	3.2958328788650553
forc_137	3.5703175780069616
forc_138	3.496263846741508
forc_139	3.397212838482513
forc_140	3.4257363617396392
forc_141	3.433648751274947
forc_142	3.6684389315975796
forc_143	3.2752693744479853
forc_144	3.6788807280925773
forc_145	3.482592071073012
forc_146	3.390865867674422
forc_147	3.4123029330830836
forc_148	3.2769154267553815
forc_149	3.487176309485271
forc_150	3.422265395414855
forc_151	3.48636627101738
forc_152	3.4395886403059124
forc_153	3.325233994815164
forc_154	3.445544390410568
forc_155	3.21318323952141
forc_156	3.6047489506873553
forc_157	3.4609062283711705
forc_158	3.369159760371178
forc_159	3.4164441074454537
forc_160	3.3858846386014907
forc_161	3.4372833067605217
forc_162	3.3396390325251257
forc_163	3.3413774093001183
forc_164	3.4197612912842295
forc_165	3.4102197170793938
forc_166	3.511604597566878
forc_167	3.4863170561078896
forc_168	3.503106689765185
forc_169	3.492197273239111
forc_170	3.523592231362632
forc_171	3.443802405673534
forc_172	3.393518920804091
forc_173	3.491450125650914
forc_174	3.434646159630724
forc_175	3.4044426789518547
forc_176	3.1711912876042314
forc_177	3.5480767438529255
forc_178	3.332690357210536
forc_179	3.5503937789403657
forc_180	3.2773508866155803
forc_181	3.280362370886022
forc_182	3.330797549399265
forc_183	3.7834521410039894
forc_184	3.305215836032013
forc_185	3.3707271529522767
forc_186	3.508279257338636
forc_187	3.542487954658599
forc_188	3.3450355772759908
forc_189	3.4656725282659036
forc_190	3.285419124304612
forc_191	3.582527989942764
forc_192	3.3622502735786313
forc_193	3.277483455898387
forc_194	3.1174610449245472
forc_195	3.5008491042433545
forc_196	3.254545017022865
forc_197	3.3742583736441683
forc_198	3.2770724606011066
forc_199	3.529258723896991
forc_200	3.491775516939714
forc_201	3.517998435036394
forc_202	3.4206436831445233
forc_203	3.3359626792189476
forc_204	3.423592153432796
forc_205	3.2513035840312376
forc_206	3.4430763607005397
forc_207	3.4435029006567905
forc_208	3.5302468106865463
forc_209	3.2140498710793004
forc_210	3.33773425492975
forc_211	3.483297174481387
forc_212	3.3624787071235436
forc_213	3.38011089898667
forc_214	3.4983818123531605
forc_215	3.4928132788120276
forc_216	3.6016235335379445
forc_217	3.4880717982522693
forc_218	3.2902846602307916
forc_219	3.4044372439577093
forc_220	3.3199137388339635
forc_221	3.5408634802538312
forc_222	3.666265090240171
forc_223	3.5652642936663974
forc_224	3.368576681479604
forc_225	3.4502402695809713
forc_226	3.152363486418269
forc_227	3.200384190248905
forc_228	3.453861167947769
forc_229	3.3563148400888583
forc_230	3.401802154263765
forc_231	3.570203485760709
forc_232	3.114193265177642
forc_233	3.3578823760199454
forc_234	3.4621492307369914
forc_235	3.4783776617968267
forc_236	3.4130537067383515
forc_237	3.3911153338446924
forc_238	3.167829286366455
