Method	Value
forc_0	1.0802566516919285
forc_1	3.4195279185999152
forc_2	3.2494616905336975
forc_3	3.4738262365585175
forc_4	3.3929532354176257
forc_5	3.172527381650328
forc_6	3.40912750303409
forc_7	3.269348957670221
forc_8	3.1530035775425542
forc_9	3.2734730093310462
forc_10	3.1459272183571203
forc_11	3.5078758680016713
forc_12	3.2377880787808144
forc_13	3.2833843604461768
forc_14	3.305446501087306
forc_15	3.262042700232249
forc_16	3.336538771388339
forc_17	3.2179286427224185
forc_18	3.4771770117669165
forc_19	3.1514992646474993
forc_20	3.398417126225573
forc_21	3.3404633943155706
forc_22	3.2541183269950924
forc_23	3.4428281492022514
forc_24	3.514215176448999
forc_25	3.224425190848507
forc_26	3.2852728189044385
forc_27	3.1496740785657766
forc_28	3.257554472776584
forc_29	3.176893983689216
forc_30	3.421021484250615
forc_31	3.19368802234173
forc_32	3.365996789612382
forc_33	3.1552919169901634
forc_34	3.521846131017218
forc_35	3.3355773954888437
forc_36	3.2633448463640353
forc_37	3.4336697760724233
forc_38	3.2303688645001825
forc_39	3.3522879091949203
forc_40	3.382103900613222
forc_41	3.3273916724467987
forc_42	3.2211859720993234
forc_43	3.2955207683023704
forc_44	3.508620145999693
forc_45	3.1291471934685737
forc_46	3.072074981910452
forc_47	3.2516469639272
forc_48	3.2641004300331913
forc_49	3.169498756369358
forc_50	3.4435180873459394
forc_51	3.2430767706202572
forc_52	3.339049719030911
forc_53	3.37199285567746
forc_54	3.3450664293971113
forc_55	3.3237346713730775
forc_56	3.541135619696451
forc_57	3.2104010015608035
forc_58	3.33862025812876
forc_59	3.411826228136112
forc_60	3.4517955790268346
forc_61	3.18875370691383
forc_62	3.297024941542698
forc_63	3.207772526560735
forc_64	3.302951397966912
forc_65	3.3919042454465753
forc_66	3.2948353096451193
forc_67	3.0216430742917706
forc_68	3.238717532040757
forc_69	3.0807220983382124
forc_70	3.299856433955923
forc_71	3.035771128096153
forc_72	3.3196809597110395
forc_73	3.355112919545508
forc_74	3.2597958491027303
forc_75	3.303410446709248
forc_76	3.148290909789367
forc_77	3.202767897769254
forc_78	3.381391673548387
forc_79	3.4048526751007935
forc_80	3.1306492927421044
forc_81	3.1644048411695302
forc_82	3.381505175773607
forc_83	3.3318994211251525
forc_84	3.330042757610549
forc_85	3.2945803273295264
forc_86	3.1488079106003353
forc_87	3.4332970023769875
forc_88	3.206497753809945
forc_89	3.237687301122577
forc_90	3.231860877769297
forc_91	3.225510687192077
forc_92	3.1984112835990013
forc_93	3.3151481238465608
forc_94	3.1168882301645615
forc_95	3.1660459313129765
forc_96	3.2130799422191503
forc_97	3.4044735117880576
forc_98	3.315069963387223
forc_99	3.377504821344471
forc_100	3.1700282922846084
forc_101	3.2194049539394083
forc_102	3.256781382599153
forc_103	3.2244011381593554
forc_104	3.4325311713220614
forc_105	3.3604979421038776
forc_106	3.184832447796472
forc_107	3.0630891986730413
forc_108	3.098375847015297
forc_109	3.2471353696858194
forc_110	3.2574558475073
forc_111	3.1262781500778893
forc_112	3.3144560283625237
forc_113	3.216337310216044
forc_114	3.2650085705912675
forc_115	3.4586433651100883
forc_116	3.171772265933908
forc_117	3.187415373333686
forc_118	3.5974790991393326
forc_119	3.413383628269721
forc_120	3.0697211512168736
forc_121	3.1429036588714996
forc_122	3.5570047075073905
forc_123	3.1409522635582596
forc_124	3.2849566569709796
forc_125	3.3385361515840173
