Method	Value
forc_0	0.938044448825755
forc_1	3.0695966383208866
forc_2	3.0945546575666416
forc_3	3.0813535412977453
forc_4	3.1249244625068306
forc_5	3.2369097580443666
forc_6	3.1550993815811803
forc_7	3.019887468983412
forc_8	3.0061101260368606
forc_9	3.028234629346306
forc_10	3.008970781784507
forc_11	3.106472923202301
forc_12	3.1000583671948823
forc_13	3.0392896949765613
forc_14	3.0266647629994896
forc_15	3.2050824134332587
forc_16	3.031750043653852
forc_17	3.2200072894115257
forc_18	3.1044048864259057
forc_19	2.9193071976812632
forc_20	3.21128400646861
forc_21	3.2642390900655256
forc_22	3.049402742481708
forc_23	3.0068342103167014
forc_24	2.9372283358237974
forc_25	3.2163015650329565
forc_26	3.010908168520672
forc_27	3.0404997799490605
forc_28	3.2401406624351927
forc_29	2.9275256577665094
forc_30	3.1072723754360028
forc_31	3.0375176752587674
forc_32	2.95285011978297
forc_33	3.2333612204792552
forc_34	3.089589562241897
forc_35	3.209383784972212
forc_36	3.2194049128724944
forc_37	3.113540312876181
forc_38	3.160611213190497
forc_39	2.8760032655560552
forc_40	3.369763124559338
forc_41	3.1065691010849887
forc_42	3.0519665702531964
forc_43	3.1572500903442284
forc_44	3.154598635245123
forc_45	2.9970359097661112
forc_46	3.3345127768072365
forc_47	3.0815107177175056
forc_48	3.1459098170620425
forc_49	3.0202690401626904
forc_50	2.9682640031500878
forc_51	2.9309725864285006
forc_52	3.179279262888365
forc_53	3.101747882918461
forc_54	3.1318113016712816
forc_55	3.193167022649958
forc_56	3.1625757615334744
forc_57	2.92581938594427
forc_58	3.018225158151661
forc_59	2.9698292230167525
forc_60	3.1435803781769507
forc_61	3.173123640542226
forc_62	3.0326220229183978
forc_63	3.188404248263814
forc_64	3.337102186655807
forc_65	3.029970449116611
forc_66	3.108945140202869
forc_67	3.203631170716027
forc_68	3.055380756240808
forc_69	3.3224739160879517
forc_70	3.311157804377188
forc_71	3.1637140287571865
forc_72	3.1477532522874387
forc_73	3.0894326633030595
forc_74	3.179667925219998
forc_75	2.972922628278904
forc_76	3.1741938309320807
forc_77	3.1216583310995785
forc_78	3.2311814882992014
forc_79	2.989129578009606
forc_80	3.009256189491981
forc_81	3.3418598629863703
forc_82	3.1476250705878486
forc_83	3.188098748693627
forc_84	3.1004112298397444
forc_85	3.2890003780613735
forc_86	3.121386310143504
forc_87	3.1944223317057427
forc_88	3.199089325063392
forc_89	3.321395250858629
forc_90	3.081302699798106
forc_91	3.089339648411944
forc_92	2.9845348446840267
forc_93	2.9966402620736443
forc_94	3.111643042329783
forc_95	3.213431341421737
forc_96	3.2949406493782467
forc_97	3.152661782925207
forc_98	3.231550680568494
forc_99	3.2293440098128
forc_100	3.099276963905678
forc_101	3.011001221878994
forc_102	2.8964033811678
forc_103	3.1488253748836383
forc_104	3.0324102623870446
forc_105	3.1081471272744916
forc_106	3.008516162556843
forc_107	3.0534832148909796
forc_108	2.993941304736741
forc_109	3.1906538718866653
forc_110	3.1727610663700427
forc_111	3.1042411205888505
forc_112	3.2302719357020395
forc_113	3.0225134883037046
forc_114	3.13035658520776
forc_115	3.1802967436208496
forc_116	3.1342158570573613
forc_117	3.2602049413333463
forc_118	3.0436629876571994
forc_119	2.9897222765365026
forc_120	3.077007409549536
forc_121	3.3111152637604553
forc_122	3.014052111958504
forc_123	3.013930298146787
forc_124	3.0610111595571206
forc_125	3.0651395211754986
forc_126	2.9644441942351962
forc_127	3.24314978902532
forc_128	2.9875429975954084
forc_129	3.0476702546554324
forc_130	3.167078488024216
forc_131	3.233482438299725
forc_132	3.156573293101175
forc_133	3.0868077322177956
forc_134	3.096588688028606
forc_135	3.153063661814726
forc_136	3.158394071790714
forc_137	3.26907740646885
forc_138	3.182223942501494
forc_139	3.0514447865948267
forc_140	2.9063768651736357
forc_141	3.1898313498551008
forc_142	3.019119778402243
forc_143	3.0520183660426654
forc_144	3.0375261168362724
forc_145	2.9028415065338002
forc_146	3.088334578638941
forc_147	3.1886369170556494
forc_148	3.125714067104904
forc_149	3.173006958379871
forc_150	3.308410959502755
forc_151	3.073651302810206
forc_152	2.9758511860100816
forc_153	2.9509953594867047
forc_154	2.894307996708699
forc_155	3.1432224374620676
