Method	Value
forc_0	0.9713494464810453
forc_1	3.092539941157251
forc_2	3.035307623863069
forc_3	2.9358312531166555
forc_4	3.0366307791465137
forc_5	2.966200685500506
forc_6	3.2785608229349705
forc_7	3.2621457805828746
forc_8	2.999302232427062
forc_9	3.0164586564423552
forc_10	3.133416246955649
forc_11	3.1033097785914303
forc_12	3.088626892591266
forc_13	2.933049371562502
forc_14	3.027579843309759
forc_15	3.112677449779782
forc_16	3.1592706262529293
forc_17	3.0954442411826797
forc_18	3.1795907920041477
forc_19	3.1696996105643884
forc_20	3.359924128522308
forc_21	2.916518041631314
forc_22	2.9877845920818036
forc_23	3.015083005045957
forc_24	3.3116074282977195
forc_25	3.1641203345205864
forc_26	3.0989484586228233
forc_27	3.0041772988175075
forc_28	2.922074182225888
forc_29	3.0389090038745183
forc_30	3.1538948429891813
forc_31	2.9444019376442045
forc_32	2.9233093971106867
forc_33	3.032361454552108
forc_34	2.9356404978483717
forc_35	3.082221479129824
forc_36	3.2092651539456254
forc_37	2.841047510749244
forc_38	3.1807380690846543
forc_39	2.950194915803389
forc_40	3.071366283144207
forc_41	3.2067412142439085
forc_42	2.990536069118317
forc_43	3.041408841634812
forc_44	3.195347615110527
forc_45	2.8120658632988187
forc_46	3.1295543481769315
forc_47	3.112843132550234
forc_48	3.030165152208864
forc_49	3.0842595907920067
forc_50	2.9614351384398145
forc_51	3.1666500386975502
forc_52	3.1855154964582733
forc_53	3.244097642187841
forc_54	3.157259912119001
forc_55	3.0740452173719666
forc_56	3.050826670355981
forc_57	3.0978047355013514
forc_58	3.2236160919495926
forc_59	3.278899686386082
forc_60	2.934789852643165
forc_61	3.061893210041906
forc_62	2.889148046577479
forc_63	2.9848123104234583
forc_64	2.8102918454131003
forc_65	2.887313406612758
forc_66	3.15614263200078
forc_67	2.9982136268752333
forc_68	3.4155509747975965
forc_69	3.1091158061293784
forc_70	3.1883558034336024
forc_71	3.1102253503179176
forc_72	3.0135948760446434
forc_73	2.9114485970287993
forc_74	3.0579707395436695
forc_75	3.154772083101283
forc_76	3.1364921824759806
forc_77	3.0579913705944652
forc_78	3.1529605270244865
forc_79	3.0753318163208765
forc_80	3.3861397103759394
forc_81	2.999650624991707
forc_82	2.95583843487698
forc_83	3.0657582319436707
forc_84	2.8889141964158016
forc_85	2.7424496935857365
forc_86	3.050346979637846
forc_87	3.04193113854915
forc_88	3.273439348469852
forc_89	3.1677502883418756
forc_90	2.940318993081172
forc_91	3.194726361471562
forc_92	3.082901921540667
forc_93	2.989681228377878
forc_94	3.0675079283229554
forc_95	3.0556596624734325
forc_96	2.957662707176026
forc_97	3.1977995823679497
forc_98	3.0025121918683664
forc_99	3.0906618365074325
forc_100	3.2185026235165397
forc_101	2.9420239247290234
forc_102	3.035533960599629
forc_103	2.8264573676870968
forc_104	3.0283045197065097
forc_105	3.0667361645842446
forc_106	3.0370998233695126
forc_107	2.911223716159596
forc_108	3.062723776853352
forc_109	3.020341727943165
forc_110	2.976569079142745
forc_111	3.1723232003042328
forc_112	3.031595190000914
forc_113	3.1596995657041984
forc_114	3.003056844468274
forc_115	2.9781643181625537
forc_116	3.143894079689193
forc_117	2.922642678461933
forc_118	2.988415670033425
forc_119	3.101823655385782
forc_120	3.0039415076107265
forc_121	3.158557100069676
forc_122	2.972065178292103
forc_123	3.12058578788953
forc_124	3.2164603837389514
forc_125	3.004162967593889
forc_126	3.0240797885030943
forc_127	3.00473942344997
forc_128	3.1370836656112178
forc_129	3.1343001111358495
forc_130	3.0792725278617565
forc_131	2.8658332651642726
forc_132	2.942941652822006
forc_133	3.2329029106987637
forc_134	3.128335783641296
forc_135	3.1558600798797647
forc_136	2.9529288123027473
forc_137	3.022589967019108
forc_138	3.0774582290881614
forc_139	3.233929274534713
forc_140	2.9828115628112775
forc_141	3.141194565553465
forc_142	3.1351404724157
forc_143	3.0913759193154298
forc_144	2.932544565825437
forc_145	3.202543290014307
forc_146	3.226325557806921
forc_147	3.0645969697005486
forc_148	2.8689189375295365
forc_149	3.116476319944353
forc_150	3.3815746577748134
forc_151	3.0366905835651186
forc_152	3.1257333294458083
forc_153	2.9077374540504337
forc_154	3.1499493724689356
forc_155	3.0149326745128593
forc_156	3.2199145976116283
forc_157	3.2935665988572205
forc_158	2.984310911554029
forc_159	2.917034407553477
forc_160	3.0790181835828205
forc_161	2.956629778602613
forc_162	3.222505815519382
forc_163	3.0309788666130406
forc_164	3.1148003254663412
forc_165	3.1848064316423077
forc_166	3.043579649958711
forc_167	3.132801524931884
forc_168	3.122360069130438
forc_169	3.0138438244200936
forc_170	3.1253566474490677
forc_171	3.1715365934938418
forc_172	3.1099148731948834
forc_173	3.0571450691564968
forc_174	3.07105109058462
forc_175	3.084793379852199
forc_176	2.981932380889951
forc_177	3.152870247147228
forc_178	2.832143937858126
forc_179	2.968332139888089
forc_180	2.998994421659146
forc_181	3.196957863098836
forc_182	3.017756187152457
forc_183	3.0415975348492497
forc_184	3.2419562571749374
forc_185	3.2118870596995293
forc_186	2.9767122838187112
forc_187	3.0817439645991382
forc_188	3.251582979043911
forc_189	3.31141244903447
forc_190	2.935212647077443
forc_191	2.908036102258416
forc_192	2.857999588481084
forc_193	3.080694067612479
forc_194	2.987299845818267
forc_195	3.003116931977843
forc_196	2.86420781597046
forc_197	3.0157673917444017
forc_198	2.995638872837928
forc_199	3.086258603093158
forc_200	3.314700695175818
forc_201	2.98325623408275
forc_202	3.0108275805777676
forc_203	3.1401891253684955
forc_204	2.9987329174870196
forc_205	3.029243264602699
forc_206	3.0960588721246047
forc_207	3.114894321035298
forc_208	2.9567150362283963
forc_209	3.02092844310884
forc_210	2.9581196276701958
forc_211	3.0633071258024245
forc_212	2.933492310438697
forc_213	2.892848135586501
forc_214	3.0259138170233832
forc_215	3.1533045053708104
forc_216	3.0236430992910073
forc_217	3.2070992365149404
forc_218	3.1450320264478746
forc_219	3.169118727978669
forc_220	3.2197516791739598
forc_221	3.3594395350267607
forc_222	3.0943895977676608
forc_223	2.876919778258237
forc_224	2.8543548545602193
forc_225	3.101606688909703
forc_226	3.119681865259145
forc_227	3.2066378056801
forc_228	3.0717159942716656
forc_229	3.201769832364568
forc_230	3.0465619665610935
forc_231	3.0640877840667167
forc_232	3.123144617623086
forc_233	3.046041510744263
forc_234	3.2480490267930358
forc_235	3.1073031773948103
forc_236	3.2158314972981765
forc_237	3.169287274830531
forc_238	3.141684248661426
forc_239	3.2079161275779966
forc_240	3.0027554569431434
forc_241	3.101330202974444
forc_242	3.1946881506853773
forc_243	3.3394687192495014
forc_244	3.1671769309667455
forc_245	3.054720482396233
forc_246	3.239121890722485
forc_247	3.0509777199581123
forc_248	2.964170097784663
forc_249	3.0784492500546143
forc_250	2.930326624810665
forc_251	3.040229980772269
forc_252	3.0573734404426522
forc_253	3.224805491726458
forc_254	2.8795249527899522
forc_255	3.025232350103693
forc_256	3.075809720175267
forc_257	3.0688219032161728
forc_258	3.0791423671082296
forc_259	2.8882044599624894
forc_260	3.2335800538655084
forc_261	3.012092561304269
forc_262	3.1558194140873708
forc_263	2.9803372738278853
forc_264	3.143798830470126
forc_265	3.064003603850891
forc_266	3.1660282478069033
forc_267	2.8781194383756112
forc_268	3.1023124489448164
forc_269	3.0762552573083193
forc_270	2.913175200425941
forc_271	2.8769694049238783
forc_272	2.980181498816314
forc_273	2.953782007264248
forc_274	3.2222405498504236
forc_275	3.1206886576367663
forc_276	3.165487933892665
forc_277	2.8588893773417485
forc_278	3.0564932208897417
forc_279	3.03233431445531
forc_280	3.0970089724861403
forc_281	3.266565469917556
forc_282	2.8691142176081073
forc_283	3.1300437199281896
forc_284	2.9391617706046476
forc_285	3.2733796574443295
forc_286	3.259270400785771
forc_287	3.06344729971177
forc_288	3.1446615925811767
forc_289	3.108234144616646
forc_290	2.990363459421955
forc_291	3.0479496306418876
forc_292	3.107005966481764
forc_293	3.1251958039119474
forc_294	3.092936452019614
forc_295	2.9517478599712264
forc_296	3.050129051605139
forc_297	3.1891897401986458
forc_298	3.0838260529619084
forc_299	3.236979873527865
forc_300	3.1413433804719606
forc_301	2.9470174566943004
forc_302	2.9985435976472563
forc_303	3.3096758352083895
forc_304	3.0447329737308024
forc_305	2.9379607387678144
forc_306	3.100007861816109
forc_307	3.1190625306965427
forc_308	3.168644069175463
forc_309	3.167472571344872
forc_310	2.945551155846925
forc_311	3.0964578618935503
forc_312	3.2147754544719827
forc_313	2.9924227528148983
forc_314	3.101545588148291
forc_315	2.9641925767033026
forc_316	3.126837706400396
forc_317	2.9321117359447593
forc_318	3.0997814491385736
forc_319	2.892247803271278
forc_320	3.118325706793022
forc_321	3.0897280620048018
forc_322	3.0477578459244548
forc_323	2.861419019641622
forc_324	3.192823764853246
forc_325	3.259930066701438
forc_326	3.0879655379309963
forc_327	3.1799497628824014
forc_328	3.178297948654111
forc_329	3.1699861617668437
forc_330	3.0832392915296207
forc_331	2.990727914619575
forc_332	2.9852176235000174
forc_333	3.1187647443441664
forc_334	3.0277883099936984
forc_335	3.248952261311135
forc_336	3.0844005379475385
forc_337	3.0996203471377988
forc_338	3.152670692603542
forc_339	3.1563457389424117
forc_340	3.1003900206754125
forc_341	3.0606094680205174
forc_342	3.051483916268438
forc_343	3.2741929539194827
forc_344	2.990693385244426
forc_345	3.0060355098075475
forc_346	3.0706471368744506
forc_347	3.1238090619471666
forc_348	2.98136289608463
forc_349	2.8703574090981347
forc_350	3.007443288058293
forc_351	2.948759964221594
forc_352	3.065740388511472
forc_353	3.2282202109836846
forc_354	3.1697645006748494
forc_355	2.9178699894837816
forc_356	3.0876814647373663
forc_357	2.983127017276626
forc_358	2.970574052151615
forc_359	3.0094636918148705
forc_360	3.140762425112759
forc_361	3.0870717851997163
forc_362	3.0104117395063756
forc_363	2.9825846494165327
forc_364	3.114917333917653
forc_365	3.166421229663175
forc_366	3.057140064980485
forc_367	3.13359676328853
forc_368	3.0890425908042802
forc_369	3.2314469790279277
forc_370	3.070340084904876
forc_371	2.9085995928890527
forc_372	3.0650943748972144
forc_373	2.9032535295829804
forc_374	3.0693216290893797
forc_375	2.97428422469413
forc_376	2.9460870342285985
forc_377	3.0258448547733896
forc_378	2.821151657374101
forc_379	3.0009712180009185
forc_380	3.259243882599616
forc_381	3.103553993565359
forc_382	2.9822747117907804
forc_383	3.1106285904377726
forc_384	3.2386301022049055
forc_385	2.9413158663176153
forc_386	3.1814099479438016
forc_387	3.062670472342258
forc_388	3.197542726410406
forc_389	3.1933006743635524
forc_390	3.2520544995102045
forc_391	2.8915352722948247
forc_392	3.073131550299447
forc_393	3.0922362805614454
forc_394	2.9748046808371855
forc_395	2.93420032809604
forc_396	3.1309350762314145
forc_397	3.1021355057203186
forc_398	3.1939153047328133
forc_399	3.093322629361045
forc_400	2.987131640168907
forc_401	3.2505191546234466
forc_402	3.124582725032883
forc_403	3.115100127143958
forc_404	3.0796356868382686
forc_405	3.1284936046551493
forc_406	2.9923705244037793
forc_407	3.0725646563558535
forc_408	3.04592510219306
forc_409	3.1580514825885135
forc_410	3.2515489094061083
forc_411	3.1634227430389514
forc_412	2.896310025149511
forc_413	2.97282571746789
forc_414	3.0770548414819547
forc_415	3.2462873549138815
forc_416	3.0214659058809485
forc_417	3.2557266577892783
forc_418	3.1297265908290206
forc_419	3.2815645179961908
forc_420	3.249773277578124
forc_421	3.0421766995346653
forc_422	3.1868630800094806
forc_423	3.145720103790622
forc_424	3.453395235599607
forc_425	3.317675807359188
forc_426	3.130684417250583
forc_427	3.0191920296999974
forc_428	3.1262637624799035
forc_429	3.1634954228734045
forc_430	3.207475508724404
forc_431	3.0212351821572243
forc_432	3.035335389523031
forc_433	3.0592522167637153
forc_434	3.066719054818124
forc_435	2.8139767452040028
forc_436	2.9382900346195817
forc_437	3.0929686969988723
forc_438	2.9559778475184486
forc_439	3.1299693496659184
forc_440	3.07864888820107
forc_441	2.9423958964094594
forc_442	3.3731217088438914
forc_443	3.07230512211295
forc_444	3.033985669453523
forc_445	2.9793223621749743
forc_446	3.1546233161272035
forc_447	3.3345807059838233
forc_448	3.2329006966043914
forc_449	2.891340155232871
forc_450	3.3340435773011294
forc_451	3.0416817056785708
forc_452	3.0838382045987163
forc_453	3.1858495299953384
forc_454	2.754725602285028
forc_455	2.939937096852219
forc_456	3.0905089060713378
forc_457	3.0296006652521865
forc_458	3.11119756926683
forc_459	2.908986712510505
forc_460	3.014221384331602
forc_461	3.1259500339872353
forc_462	3.1226297586603184
forc_463	2.951622418250936
forc_464	3.0040853016331237
forc_465	3.014988573876617
forc_466	3.1319872934877155
forc_467	3.0048075751582974
forc_468	3.1384257912221765
