Method	Value
forc_0	0.9974406526486849
forc_1	3.084512330578339
forc_2	3.1843200701964745
forc_3	3.126226412510869
forc_4	3.076976337205243
forc_5	3.0035080518468042
forc_6	3.1414054083370573
forc_7	3.1319616728219533
forc_8	3.3985064575780406
forc_9	2.945771503431916
forc_10	3.139954411091504
forc_11	3.2681804430231294
forc_12	3.1290926550128875
forc_13	2.8884149225919282
forc_14	3.1055650030457946
forc_15	3.1675846725031063
forc_16	3.050834165222984
forc_17	3.0258855471089214
forc_18	3.33730743777935
forc_19	3.0710096870034933
forc_20	3.136446712595462
forc_21	3.1562262482994923
forc_22	3.137105454713321
forc_23	3.3347307861703674
forc_24	3.1932730621904932
forc_25	3.01551373154811
forc_26	2.9425073956506225
forc_27	3.189169582521911
forc_28	3.3362411962977467
forc_29	3.1982483402133597
forc_30	3.307650597586553
forc_31	3.154145194112163
forc_32	3.160696080939536
forc_33	3.3133057595104125
forc_34	3.2544620081080406
forc_35	3.010618770190495
forc_36	3.110077564128448
forc_37	3.152281145112255
forc_38	3.185688179662782
forc_39	3.076340524487982
forc_40	2.9968915568604166
forc_41	2.9098605186441846
forc_42	3.0697974707152156
forc_43	3.216316131905489
forc_44	3.2062934243476624
forc_45	3.185479258782931
forc_46	2.9141802474812266
forc_47	3.1027128112894116
forc_48	3.2539245143465356
forc_49	3.2514007525374904
forc_50	3.2188947186609562
forc_51	3.2010617234963363
forc_52	3.1420938680281782
forc_53	3.2176327740202337
forc_54	3.2525139536270276
forc_55	3.218892893711107
forc_56	3.1579576197204218
forc_57	2.9709718956940834
forc_58	2.9889877160939196
forc_59	3.335331020355963
forc_60	3.205863274710283
forc_61	3.329990983382721
forc_62	3.366106144250603
forc_63	3.1280766945671714
forc_64	3.1703782792630006
forc_65	3.1166180094882585
forc_66	3.3350979217792034
forc_67	3.0794824515029924
forc_68	3.2123287408941574
forc_69	2.9880309721511398
forc_70	2.996616312693889
forc_71	3.0290815998363594
forc_72	3.1081143608470585
forc_73	3.12828797786715
forc_74	3.0810563147439582
forc_75	3.171712447374546
forc_76	3.1921768936274177
forc_77	3.1490337059390896
forc_78	3.107327382009677
forc_79	3.2787279321294904
forc_80	3.025588514718676
forc_81	2.92985529263895
forc_82	2.971900245696387
forc_83	3.1663381940422326
forc_84	3.1691962902966617
forc_85	3.1256406259717684
forc_86	3.0731792130354147
forc_87	3.0436178830584657
forc_88	3.0983175619089716
forc_89	3.2346809604594404
forc_90	3.1210269675204403
forc_91	3.0056108333623857
forc_92	3.346113317897553
forc_93	3.117489409863003
forc_94	3.1007732431032076
forc_95	2.917461723073616
forc_96	3.1307020524904647
forc_97	3.130881417304516
forc_98	3.0807658189847564
forc_99	3.218080963617896
forc_100	3.1557600806828217
forc_101	3.1136335415280367
forc_102	3.4310337880837487
forc_103	3.122894669339127
forc_104	2.9931408532630916
forc_105	3.0480601536375285
forc_106	3.2945835397208025
forc_107	3.294329420461247
forc_108	3.131753769617258
forc_109	3.134903668321763
forc_110	3.1541110775928893
forc_111	3.077189383539069
forc_112	3.0813343391905357
forc_113	3.066563928188359
forc_114	3.198234203029117
forc_115	3.01986642237381
forc_116	3.036728362500298
forc_117	3.024642132631434
forc_118	3.056275627772096
forc_119	3.1009639208409716
forc_120	3.2587113019148313
forc_121	3.1950988124390576
forc_122	3.172123510368294
forc_123	3.078814507645954
forc_124	3.1272225812926395
forc_125	3.3174481261754996
forc_126	3.0425291408339903
forc_127	2.990300931519864
forc_128	3.2393970744371603
forc_129	3.3416811498936787
forc_130	3.1550700702869854
forc_131	3.189323505172896
forc_132	3.0816425500485263
forc_133	3.0144767199794984
forc_134	3.1930516175745183
forc_135	2.933210447672039
forc_136	3.0158204592415694
forc_137	3.1152054347078693
forc_138	3.0066780936942106
forc_139	3.105155300810297
forc_140	3.055002421036547
forc_141	2.954983130102524
forc_142	3.0204743793311466
forc_143	3.1913384475683664
forc_144	2.941276848455809
forc_145	3.2054119183924583
forc_146	2.8388250689463126
forc_147	3.0855635635631358
forc_148	3.350242071321049
forc_149	2.991805678532742
forc_150	3.038703059824019
forc_151	3.0005174895348783
forc_152	3.1594976384046194
forc_153	3.1203913309265934
forc_154	3.050593546059072
forc_155	3.043342458408318
forc_156	3.1116952884894404
forc_157	3.095346131436449
forc_158	3.3398617585136363
forc_159	3.05545818406053
forc_160	3.208923437360461
forc_161	3.026787601794697
forc_162	3.1471887429573195
forc_163	3.1452733794657797
forc_164	3.0863964326996576
forc_165	3.1940040148465525
forc_166	3.34424149872777
forc_167	3.2541975752214403
forc_168	3.0430365272524997
forc_169	3.1373959776181173
forc_170	2.8793260915127
forc_171	3.04668395434192
forc_172	2.9209338704909693
forc_173	3.025538658433197
forc_174	3.1430978848496487
forc_175	3.11316225822481
forc_176	3.267422262297061
forc_177	3.1705120280534387
forc_178	3.165641635086068
forc_179	2.9443297521971217
forc_180	2.9790690147350545
forc_181	3.05574399473626
forc_182	3.1258874391047975
forc_183	3.232257090449852
forc_184	3.1227357033982317
forc_185	3.2765723337440766
forc_186	3.1776448676292572
forc_187	2.9969574192642763
forc_188	2.9184340176016237
forc_189	3.1224353326020013
forc_190	3.097379904786959
forc_191	3.388629347086639
forc_192	3.1653066057269825
forc_193	3.2457308242416345
forc_194	3.0903503212568295
forc_195	3.1764363678713234
forc_196	3.0903931754157177
forc_197	2.93528537734294
forc_198	3.257745248895913
forc_199	3.1270124436376996
forc_200	3.1203726988550167
forc_201	3.013496679765554
forc_202	3.10443716739143
forc_203	3.19797387994589
forc_204	3.0994702311820377
forc_205	2.834700375278362
forc_206	3.081144556646406
forc_207	2.970798031740197
forc_208	3.198010553035294
forc_209	3.0482801392055268
forc_210	3.063084988690898
forc_211	3.150974049424957
forc_212	3.336232364810697
forc_213	3.300429924965693
forc_214	3.107489828217644
forc_215	3.150168364601392
forc_216	2.9386751541321634
forc_217	3.140356133674518
forc_218	3.48425435097225
forc_219	3.1594202103956817
forc_220	2.9550704696467873
forc_221	2.9823846401503467
forc_222	3.03742538833071
forc_223	3.0551614543432657
forc_224	3.1303406034841808
forc_225	3.2253049487918117
forc_226	3.0835355939474076
forc_227	3.0520007466196875
forc_228	3.1275123719563798
forc_229	3.092750306620764
forc_230	3.221957111506658
forc_231	2.9988868113794402
forc_232	3.039509340374955
forc_233	3.323261441397505
forc_234	3.477594464811004
forc_235	3.0301527360730427
forc_236	3.1277136115937263
forc_237	3.0273756129233993
forc_238	3.134240290362153
forc_239	3.1677519351256542
forc_240	3.13812965678148
forc_241	3.0671506183074797
forc_242	3.1105285483838565
forc_243	3.1436290863816927
forc_244	3.2352016840251587
forc_245	3.075835812402794
forc_246	3.2299099443824217
forc_247	3.165529335811429
forc_248	3.139243557377713
forc_249	3.312859260884146
forc_250	3.060206417179588
forc_251	3.317914158508999
forc_252	3.1950331244217614
forc_253	3.1418181577840842
forc_254	3.084630367565697
forc_255	3.1583767039590507
forc_256	3.316112550184318
forc_257	3.1797589441873515
forc_258	3.061816701740059
forc_259	3.198613898350398
forc_260	3.1969056889125604
forc_261	3.053166453024289
forc_262	2.9739208172012845
forc_263	3.1887165476473616
forc_264	3.1538709703098764
forc_265	2.973069356579752
forc_266	3.1502206479241353
forc_267	3.126859852127599
forc_268	3.266565238426122
forc_269	3.144801604921132
forc_270	3.141580801737295
forc_271	3.162951208031002
forc_272	3.1746459224867745
forc_273	2.991044631068902
forc_274	3.3165690779583232
forc_275	3.1760388170256117
forc_276	3.2028573344389506
forc_277	3.2637511248484206
forc_278	3.148431003510993
forc_279	3.001929082452534
forc_280	3.007236260955141
forc_281	3.0263791623072183
forc_282	3.106528616475009
forc_283	3.044801105431813
forc_284	3.2638358187777743
forc_285	3.2048836270414935
forc_286	3.198151064973843
forc_287	2.9647248663233374
forc_288	3.1969068308128206
forc_289	3.062888034175415
forc_290	3.190065935139908
forc_291	3.060226192615232
forc_292	3.0663435443166778
forc_293	2.92794629823742
forc_294	3.298325982099644
forc_295	2.9753162888936258
forc_296	3.358582996060388
forc_297	3.1492875962135822
forc_298	3.0398304722485445
forc_299	3.083276081913492
forc_300	3.3003351030264336
forc_301	3.134324551076875
forc_302	2.918760371570759
forc_303	3.1387811736202194
forc_304	3.2780904173274372
forc_305	3.0154777020927437
forc_306	3.181179494826115
forc_307	3.1137508555678366
forc_308	3.160133240531469
forc_309	3.07790702851948
forc_310	3.1613772012828667
forc_311	3.2417853681281215
forc_312	3.1745593245059545
forc_313	3.0560754494208426
forc_314	3.2913055385532437
forc_315	3.130774203792904
forc_316	3.0597423645598196
forc_317	3.11867431849008
forc_318	3.0479966081741665
forc_319	3.0565744703208257
forc_320	3.1543833753156925
forc_321	3.052460979557659
forc_322	3.1329304114366683
forc_323	3.1269881697679005
forc_324	3.085671008702242
forc_325	3.32329165392201
forc_326	3.164621615265785
forc_327	3.299822190040107
forc_328	3.17859854739049
forc_329	3.089256296095469
forc_330	3.0088921072716883
forc_331	3.2559454935025296
forc_332	2.9165931457488075
forc_333	2.9146280761180097
forc_334	3.0222454246854804
forc_335	3.183754636864668
forc_336	3.0781419144053284
forc_337	3.2261402146425993
forc_338	3.1157531694049343
forc_339	3.19404389744543
forc_340	2.8629461610540763
forc_341	3.086753006254401
forc_342	3.015684014403355
forc_343	2.9782212353867012
forc_344	3.151315547092551
forc_345	3.204404445290206
forc_346	3.2224627630518485
forc_347	3.056907315746256
forc_348	3.222779463511332
forc_349	3.0958357475895304
forc_350	3.285482560123873
forc_351	3.048164675361889
forc_352	3.1993587934729883
forc_353	3.0884441480400344
forc_354	3.2732281776878205
forc_355	3.141769177528293
forc_356	3.0852230211608482
forc_357	3.0329723776241333
forc_358	3.1803597518313578
forc_359	2.973659814203598
forc_360	3.0316752829416074
forc_361	3.0865136990843727
forc_362	2.973593569345839
forc_363	3.1222685504823615
forc_364	3.096341727703086
forc_365	2.9346596619223293
forc_366	3.218869125659459
forc_367	3.2310611379957512
forc_368	3.0646812465386812
forc_369	2.950516203287302
forc_370	3.0979113351835066
forc_371	3.1495591700822065
forc_372	3.2480370557363623
forc_373	3.2160845546980252
forc_374	3.0617875175478364
forc_375	3.1712763667731263
forc_376	3.0725762815135265
forc_377	3.020787841953184
forc_378	3.2814816587525284
forc_379	3.0625543829954243
forc_380	3.161871165054377
forc_381	3.118823840731099
forc_382	3.2207156067458347
forc_383	3.0935505896388196
forc_384	3.193012969570967
forc_385	3.0394398437282426
forc_386	3.0885481461024615
forc_387	3.067506734108292
forc_388	3.0015213710740167
forc_389	3.1537712561016207
forc_390	3.025128151836865
forc_391	3.2655036195932845
forc_392	3.1864587867922998
forc_393	3.3793205183522925
forc_394	3.149909316021784
forc_395	2.9733534965272983
forc_396	3.2629523528668294
forc_397	3.0881946517859067
forc_398	3.002487215291989
forc_399	3.2089928062381623
forc_400	3.157415011630054
forc_401	3.1293390129333796
forc_402	3.1470416584636687
forc_403	3.010947476138664
forc_404	3.046282628837267
forc_405	3.242099810005702
forc_406	3.142078514366916
forc_407	2.9978762248804642
forc_408	3.1009579776620146
forc_409	3.3085579864204595
forc_410	3.1725860425507975
forc_411	3.0582128831256634
forc_412	3.153667957768347
forc_413	3.18565073082554
forc_414	3.154549782603324
forc_415	3.1368338193426197
forc_416	3.281023111747363
forc_417	3.1994256141046047
forc_418	3.177857219199236
forc_419	3.06183793789936
forc_420	3.171113944467948
forc_421	3.020180474784785
forc_422	3.1896953556411094
forc_423	3.089690168894088
forc_424	3.0386098630472054
forc_425	3.106970055386771
forc_426	3.1564293583932956
forc_427	3.130047792244085
forc_428	2.9197401131286065
forc_429	3.1201850411513936
forc_430	3.176186170761261
forc_431	2.957755270407108
forc_432	3.1059373277143365
forc_433	3.0788914992104575
forc_434	3.1016999817506328
forc_435	3.085182708185532
forc_436	3.014691975318471
forc_437	3.0880772894515203
forc_438	3.1917264648011083
forc_439	3.0334475483103587
forc_440	3.3462368483737808
forc_441	3.1206095304329953
forc_442	3.168328627239197
forc_443	3.028811414846993
forc_444	2.9999993557992375
forc_445	3.1470772508052294
forc_446	3.1713586968154384
forc_447	3.1371537326368215
forc_448	3.3014731276469895
forc_449	3.355022261743905
forc_450	3.1203336391029066
forc_451	3.0729922276855883
forc_452	3.1724157633115744
forc_453	3.034167113401783
forc_454	3.1219626188439884
forc_455	3.2595727165667094
forc_456	3.2325204390939213
forc_457	3.112105210096974
forc_458	3.227563458916744
forc_459	3.1023927451708344
forc_460	3.003491408876516
forc_461	3.1430068335127572
