Method	Value
forc_0	0.7940036751271623
forc_1	1.431392746404252
forc_2	1.4001574606445295
forc_3	1.371240752969213
forc_4	1.385731579231432
forc_5	1.3788371438996176
forc_6	1.4332745956237785
forc_7	1.356116105382924
forc_8	1.3906564632970138
forc_9	1.3698956354398373
forc_10	1.4157603145126514
forc_11	1.3820145195456441
forc_12	1.4343443052473093
forc_13	1.3739404445701282
forc_14	1.3979545827293045
forc_15	1.441334443286118
forc_16	1.4222779068051437
forc_17	1.4531629010297489
forc_18	1.4453774162494128
forc_19	1.3908857721133994
forc_20	1.4588481937687083
forc_21	1.3629587919592006
forc_22	1.457767654043608
forc_23	1.401504463650633
forc_24	1.4268195801203865
forc_25	1.3671720635134743
forc_26	1.3806438018143417
forc_27	1.4174561055528072
forc_28	1.4326596048940174
forc_29	1.3762508019465514
forc_30	1.4346839290379538
forc_31	1.4075607724729657
forc_32	1.4035768886579756
forc_33	1.376933714217312
forc_34	1.401925610335126
forc_35	1.3695527523479916
forc_36	1.384247455153673
forc_37	1.3140688508173768
forc_38	1.4622652430648708
forc_39	1.3898267199614496
forc_40	1.43064193845884
forc_41	1.406786829231613
forc_42	1.3660415455506345
forc_43	1.4187803423470453
forc_44	1.4084785351345501
forc_45	1.4111453268115146
forc_46	1.3813577951418012
forc_47	1.3911510765267745
forc_48	1.3844686173389957
forc_49	1.3944969385272135
forc_50	1.447178219311749
forc_51	1.4052446868487547
forc_52	1.3911224367192234
forc_53	1.367978512849255
forc_54	1.439065759897363
forc_55	1.4109166934919994
forc_56	1.4034479808566864
forc_57	1.4015711102245245
forc_58	1.3960817964189114
forc_59	1.3797531234934208
forc_60	1.3662418630356543
forc_61	1.4089819723103707
forc_62	1.45036285314665
forc_63	1.3486794163797262
forc_64	1.4038175045674561
forc_65	1.3780361628979032
forc_66	1.3779459842618274
forc_67	1.4351171717219915
forc_68	1.3810523791308928
forc_69	1.3836152482449982
forc_70	1.402025110666786
forc_71	1.3838989867279567
forc_72	1.4065288993835348
forc_73	1.484409591668216
