Method	Value
forc_0	0.7875104855658187
forc_1	1.2814082630711103
forc_2	1.2730337311539617
forc_3	1.3153280643069383
forc_4	1.2388731676268072
forc_5	1.2576188740231249
forc_6	1.3066068205337833
forc_7	1.2979219353395302
forc_8	1.2766174376014745
forc_9	1.233100656754879
forc_10	1.262070493770759
forc_11	1.3107852756020095
forc_12	1.2850077699295779
forc_13	1.3135149733282705
forc_14	1.2660586396481701
forc_15	1.3121958869707677
forc_16	1.3148935118389733
forc_17	1.2320394940429709
forc_18	1.2713963485057895
forc_19	1.2458298566804293
forc_20	1.3445539415209387
forc_21	1.2911719009504834
forc_22	1.2966818324948417
forc_23	1.261102881920787
forc_24	1.2900625826343963
forc_25	1.2820389312999254
forc_26	1.2222086356626451
forc_27	1.2814370609329258
forc_28	1.2895571430568478
forc_29	1.2949246625423896
forc_30	1.261663119765956
forc_31	1.2921954916148168
forc_32	1.2336298617070494
forc_33	1.2527798903107663
forc_34	1.286735369423538
forc_35	1.2934242045872955
forc_36	1.3203509402978995
forc_37	1.2984141744975857
forc_38	1.2959978259445966
forc_39	1.293900987559617
forc_40	1.2940387432440512
forc_41	1.2796910507365198
forc_42	1.294523090219445
forc_43	1.2853629712704377
forc_44	1.279234388079731
forc_45	1.263744736613919
forc_46	1.3287185904694074
forc_47	1.2525303389685052
forc_48	1.2612202892104059
forc_49	1.2857959107933443
forc_50	1.3171558590960022
forc_51	1.2790469634235853
forc_52	1.302569232777149
forc_53	1.2783933786943855
forc_54	1.3044279974312287
forc_55	1.2956416536273063
forc_56	1.2975320316940122
forc_57	1.2700797537231938
forc_58	1.2926052404216029
forc_59	1.2625902346679991
forc_60	1.2850059915265644
forc_61	1.274680507638243
forc_62	1.2563435859618564
forc_63	1.3030100925708066
forc_64	1.3004793122198564
forc_65	1.287843555473127
forc_66	1.3042487116019044
forc_67	1.2947987664781835
forc_68	1.2603876630038393
forc_69	1.2788936796172523
forc_70	1.2354088231798546
forc_71	1.3423987035136917
forc_72	1.2783382428351604
forc_73	1.3004115792077362
forc_74	1.2737476521180453
forc_75	1.2548332670212043
forc_76	1.3425083551717918
forc_77	1.2692240684471134
forc_78	1.2595103490997428
forc_79	1.2624860667697957
forc_80	1.3170865743478029
forc_81	1.258514807369015
forc_82	1.268411242096251
forc_83	1.2425911119213224
forc_84	1.2503506815766479
forc_85	1.2652942986914189
forc_86	1.2391857239482498
forc_87	1.3114498666743057
forc_88	1.3114969808559276
forc_89	1.2528083020093295
forc_90	1.2608173922327401
forc_91	1.310826504452668
forc_92	1.2899583659440865
forc_93	1.2444240449447772
forc_94	1.2923084916669065
forc_95	1.298405774232948
forc_96	1.2880155197733671
forc_97	1.2523697977387802
forc_98	1.3015114574966775
forc_99	1.344838804459466
forc_100	1.2946773135320455
forc_101	1.3188986956614357
forc_102	1.2551427303892084
forc_103	1.3130956616863314
forc_104	1.2814469703964682
forc_105	1.3193197608741363
forc_106	1.3026096396164106
forc_107	1.2725154215709407
forc_108	1.2732057086474262
forc_109	1.2853338691555138
forc_110	1.2768244952953802
forc_111	1.3324592744656145
forc_112	1.2849740679440742
forc_113	1.2947141200204144
forc_114	1.2735844289214995
forc_115	1.2727243892323687
forc_116	1.2960085537627013
forc_117	1.326914454866848
forc_118	1.2733812672565146
forc_119	1.2844145378190372
forc_120	1.359014266532243
forc_121	1.320667901736691
forc_122	1.2566867669627335
forc_123	1.303140405878355
forc_124	1.2991288448341731
forc_125	1.3226271469529856
forc_126	1.2416938323006925
forc_127	1.2771500809310363
forc_128	1.2893616609435032
forc_129	1.2734249218617955
forc_130	1.2520972289090089
forc_131	1.2913320953927339
forc_132	1.30311184078664
forc_133	1.2922811552903557
forc_134	1.2713477404047702
forc_135	1.2810234672089236
forc_136	1.3206690843029008
forc_137	1.256505729505686
forc_138	1.2870181762926598
forc_139	1.3143181020324453
forc_140	1.2857056321956206
forc_141	1.26970574910213
forc_142	1.3275702302234993
forc_143	1.3005679284966007
forc_144	1.3152326680886484
forc_145	1.3026992768995906
forc_146	1.3487897411649172
forc_147	1.287343804528704
forc_148	1.2998690677792029
forc_149	1.3150468317178052
forc_150	1.32982859678733
forc_151	1.269901075273871
forc_152	1.3107796122187731
forc_153	1.295807139669293
forc_154	1.305140748149684
forc_155	1.3426775032230025
forc_156	1.269956380023786
forc_157	1.236535443451663
forc_158	1.2842613760150214
forc_159	1.2808242428001864
forc_160	1.2581014901921213
