Method	Value
forc_0	0.8032259376580267
forc_1	1.4294717798307035
forc_2	1.441639380607123
forc_3	1.39227737244026
forc_4	1.440931007244842
forc_5	1.3999358079174524
forc_6	1.4234595744288618
forc_7	1.4102200040577444
forc_8	1.4277926365994065
forc_9	1.4182986056552545
forc_10	1.4233330415726615
forc_11	1.4553520739625425
forc_12	1.3734822034793315
forc_13	1.392675594327163
forc_14	1.422035321686454
forc_15	1.3986306699328712
forc_16	1.4298928925443262
forc_17	1.4467440822234467
forc_18	1.4488047079244961
forc_19	1.4621169503352576
forc_20	1.4569219641954836
forc_21	1.381970116086857
forc_22	1.4311198781347765
forc_23	1.415352245421331
forc_24	1.4479993999924938
forc_25	1.3947558322436433
forc_26	1.3794758252198867
forc_27	1.4423993414420502
forc_28	1.4540725754582757
forc_29	1.4179574603507723
forc_30	1.4397991895855198
forc_31	1.4333442567865613
forc_32	1.4440838306547377
forc_33	1.4357149908833706
forc_34	1.410513591377332
forc_35	1.4234707747018545
forc_36	1.422353584322467
forc_37	1.4189572717458598
forc_38	1.4090102343081674
forc_39	1.4180641651241803
forc_40	1.4250714393537798
forc_41	1.470963196883034
forc_42	1.4340762053353384
forc_43	1.449261219439595
forc_44	1.4504395631541827
forc_45	1.446779651415608
forc_46	1.4215293254378956
forc_47	1.393578821349864
forc_48	1.4328498212698515
forc_49	1.4275854236004797
forc_50	1.4601937849804962
forc_51	1.373923760805933
forc_52	1.4243445133900448
forc_53	1.416011586904064
forc_54	1.4199456005472026
forc_55	1.463589671785291
forc_56	1.4291275364360085
forc_57	1.414918793602408
forc_58	1.4203064367955547
forc_59	1.4394897319047484
forc_60	1.4173202224630759
forc_61	1.4670162039652046
forc_62	1.4594437633472697
forc_63	1.434551271661137
forc_64	1.4432704031088845
forc_65	1.4566956885614282
forc_66	1.4646965007103836
forc_67	1.4517527149804477
forc_68	1.4388657408315724
forc_69	1.40392943293272
forc_70	1.4524490221548763
forc_71	1.433489409455193
forc_72	1.4694757304616464
forc_73	1.426458893639792
forc_74	1.410363714243941
forc_75	1.4443803660514654
forc_76	1.3768873694075303
forc_77	1.487539118607111
forc_78	1.4262704942330082
forc_79	1.4197376630315026
forc_80	1.4221214907115771
forc_81	1.4298979840995798
forc_82	1.4395195147419815
forc_83	1.4320888781567132
forc_84	1.39930197836983
forc_85	1.4179932485484712
forc_86	1.4640758184608822
forc_87	1.4323569902062752
forc_88	1.4476536784972633
forc_89	1.4236155679805202
forc_90	1.4338385173103272
forc_91	1.4587333437702223
forc_92	1.4187334799148796
forc_93	1.3984464305572475
forc_94	1.4270952162925772
forc_95	1.4719478551015692
forc_96	1.4000753170831894
forc_97	1.4225456718907936
forc_98	1.440179026489735
forc_99	1.4679075897481704
forc_100	1.4785292705103201
forc_101	1.468541155999596
forc_102	1.4396383749279191
forc_103	1.4443885275725052
forc_104	1.4299372594549515
forc_105	1.4372068674990315
