Method	Value
forc_0	0.8014217417470602
forc_1	1.487838888097514
forc_2	1.5338682389101823
forc_3	1.4595249462220348
forc_4	1.4511459019790016
forc_5	1.4773011228256914
forc_6	1.479103077734318
forc_7	1.5063498822420769
forc_8	1.4884910327902618
forc_9	1.5128347823744368
forc_10	1.4793782718833042
forc_11	1.4541905417139778
forc_12	1.4561299888513561
forc_13	1.488336617309808
forc_14	1.5173434205624108
forc_15	1.4522411446397463
forc_16	1.4905990447967412
forc_17	1.5232041059715562
forc_18	1.4705627839358957
forc_19	1.4845654584231989
forc_20	1.5195860432165176
forc_21	1.5132845459906215
forc_22	1.4606826952021679
forc_23	1.5038343494256015
forc_24	1.5303063835399264
forc_25	1.5503414281734853
forc_26	1.5087081132309368
forc_27	1.4625310551258928
forc_28	1.4959768197737844
forc_29	1.5297250753118063
forc_30	1.4554005844222533
forc_31	1.4709909467265267
forc_32	1.507770234357163
forc_33	1.500877729573644
forc_34	1.500095835142503
forc_35	1.4718049569717813
forc_36	1.4888790294365126
forc_37	1.4651184867747755
forc_38	1.5125684162911956
forc_39	1.496505286335624
forc_40	1.5030126566471678
forc_41	1.4934327063624273
forc_42	1.4692007414667427
forc_43	1.4733853808299944
forc_44	1.4962453768505994
forc_45	1.4609191496587481
forc_46	1.47370137982775
forc_47	1.4803800604121773
forc_48	1.4780196149850109
forc_49	1.4719781323628933
forc_50	1.4392130519718906
forc_51	1.4438155078855506
forc_52	1.471782601021268
forc_53	1.4790789833056914
forc_54	1.509013457392214
forc_55	1.48480106111988
forc_56	1.4995403519102661
forc_57	1.5135805912950782
forc_58	1.52295520926629
forc_59	1.5044676215528703
forc_60	1.5085844782808968
forc_61	1.6177081764043517
forc_62	1.5007013862794207
forc_63	1.478158712366039
forc_64	1.5312001584142299
forc_65	1.528181235123046
forc_66	1.4699170420215635
forc_67	1.4764162893575927
forc_68	1.564976828013048
forc_69	1.4684587294238416
forc_70	1.4632832509596714
forc_71	1.473598819407107
forc_72	1.4689874085696515
forc_73	1.4911934811575418
forc_74	1.4717270884850653
forc_75	1.4930853894457667
forc_76	1.5155311347952078
forc_77	1.4593274403318914
forc_78	1.5092321414533687
forc_79	1.4683534234511129
forc_80	1.5026702919347361
forc_81	1.4362888022278817
forc_82	1.488396388611237
forc_83	1.5234448805434853
forc_84	1.4906781183253215
forc_85	1.49933091469191
forc_86	1.4861693549021617
forc_87	1.457314611973318
forc_88	1.4892560817257279
forc_89	1.481497839576694
forc_90	1.505232464374998
forc_91	1.506250513338383
forc_92	1.469509463032954
forc_93	1.4119623704326716
forc_94	1.4873766672179367
forc_95	1.4917753502901736
forc_96	1.500226516013702
forc_97	1.4999349682776113
forc_98	1.50501687987782
forc_99	1.4864523684016568
forc_100	1.4723502402180848
forc_101	1.4357317338149935
forc_102	1.4203139095726163
forc_103	1.515821905103199
forc_104	1.4635188612849026
forc_105	1.4681687413493227
forc_106	1.54270100079134
forc_107	1.540392978834787
forc_108	1.4891958386425965
forc_109	1.4710097919210618
forc_110	1.5551084375071145
forc_111	1.4147337625269176
forc_112	1.5021350355655294
forc_113	1.4918933850354972
forc_114	1.522447368872764
forc_115	1.4785740125896316
forc_116	1.5410406206825948
forc_117	1.5173770929159733
forc_118	1.5443708422085443
forc_119	1.5317202676083361
forc_120	1.4915167549760588
forc_121	1.4917313674240218
forc_122	1.5172997230421954
forc_123	1.4488695797673214
forc_124	1.470083174537616
forc_125	1.516501724444511
forc_126	1.4326334128069782
forc_127	1.4648493710554356
forc_128	1.4818162721735393
forc_129	1.4918545307246263
forc_130	1.4837513566550544
forc_131	1.4697926387527311
forc_132	1.5197914483788306
forc_133	1.487549473167563
forc_134	1.5787079252078846
forc_135	1.458654001838139
forc_136	1.5392817597348487
forc_137	1.4833009417034766
forc_138	1.470494718213063
forc_139	1.4623898803497912
forc_140	1.5054349421163091
forc_141	1.4522047410266548
forc_142	1.4439326993369868
forc_143	1.5226197034894946
forc_144	1.4802160945131244
forc_145	1.462750755982155
forc_146	1.5075790611312985
forc_147	1.4345499974280735
forc_148	1.4737112988811558
forc_149	1.5388428399145924
forc_150	1.5282634283898409
forc_151	1.5556014142873569
forc_152	1.4877470837677627
forc_153	1.5272431992170545
forc_154	1.491993267509403
forc_155	1.5352630916367533
forc_156	1.4990808162705782
forc_157	1.4864701411388286
forc_158	1.4852675105951556
forc_159	1.5281943047621074
forc_160	1.5286626787538955
forc_161	1.4899134387477018
forc_162	1.4561886036691756
forc_163	1.506130759322194
forc_164	1.4889990589622215
forc_165	1.4361866924014128
forc_166	1.4716990713023326
forc_167	1.4600467641138892
forc_168	1.4791712540983541
forc_169	1.4759212395892003
forc_170	1.5026885562352679
forc_171	1.5501312259377726
forc_172	1.4859002501107599
forc_173	1.517673066461754
forc_174	1.5053210134487602
forc_175	1.4832901414415467
forc_176	1.5051531405523582
forc_177	1.5232570522393596
forc_178	1.4383266985224399
forc_179	1.4935605493624684
forc_180	1.4578806573506284
forc_181	1.4529920898562199
forc_182	1.457139622565671
forc_183	1.5135525323502468
forc_184	1.4831890903872984
forc_185	1.4811098344360887
forc_186	1.4983629042030289
forc_187	1.5235375567874383
forc_188	1.4828980915670942
forc_189	1.4404634308756306
forc_190	1.4571506600556132
forc_191	1.428593766927877
forc_192	1.4175265404908766
forc_193	1.4859054454365181
forc_194	1.4275141331836974
forc_195	1.4923056796946432
forc_196	1.5070408518076324
forc_197	1.4984038952462257
forc_198	1.4525680703243833
forc_199	1.4863584478930092
forc_200	1.525334546983983
forc_201	1.4771161734576077
forc_202	1.535562557733474
forc_203	1.4389862185677456
forc_204	1.4237939006312603
forc_205	1.4869155722195162
forc_206	1.4531479753635135
forc_207	1.4785215147419344
forc_208	1.51453489752513
forc_209	1.49245468583311
forc_210	1.4927646251626248
forc_211	1.490884678442872
forc_212	1.5643174779926272
forc_213	1.4398326067515677
forc_214	1.479031917358802
forc_215	1.4783597697409459
forc_216	1.4605495405886653
forc_217	1.4502125931813434
forc_218	1.481263019839284
forc_219	1.5345689466999122
forc_220	1.4849231971387304
forc_221	1.5282216113569278
forc_222	1.4510841960013572
forc_223	1.4755020235501681
forc_224	1.4737403601361438
forc_225	1.4714374262891095
forc_226	1.4996429835019964
forc_227	1.4751895233751282
forc_228	1.512600338632032
forc_229	1.5433044763193533
forc_230	1.479356456627621
forc_231	1.4598035382170824
forc_232	1.5081898238226887
forc_233	1.487719505766222
forc_234	1.5295682343752783
forc_235	1.5102097349675332
forc_236	1.485691592637012
forc_237	1.4807487244839155
forc_238	1.459538365628666
forc_239	1.476545822261919
forc_240	1.5148086210114489
forc_241	1.5206399086164406
forc_242	1.4869457499716097
forc_243	1.5267286777256428
forc_244	1.457092376767033
forc_245	1.5016108796450436
forc_246	1.4292702889728297
forc_247	1.4560528114666518
forc_248	1.4867622122430784
forc_249	1.5000687278606812
forc_250	1.4810107337518426
forc_251	1.4899456851256188
forc_252	1.4279448254836729
forc_253	1.4857413033966618
forc_254	1.4991725548293948
forc_255	1.5094023660191624
forc_256	1.4987060535820071
forc_257	1.5004185223799342
forc_258	1.5076288821751405
forc_259	1.449434835121985
forc_260	1.4871518270591493
forc_261	1.5166169923387103
forc_262	1.5021480144244586
forc_263	1.5116610349689077
forc_264	1.516958196312799
forc_265	1.514558977277133
