Method	Value
forc_0	0.9885239860030378
forc_1	3.038808690023077
forc_2	3.094386267731762
forc_3	3.2146965556693035
forc_4	3.1695914701549
forc_5	3.2766407076826587
forc_6	3.1413394738704543
forc_7	3.2064984233657343
forc_8	3.1064104783243844
forc_9	3.25767865821767
forc_10	3.212960321155123
forc_11	3.1744421171053747
forc_12	3.004874134055588
forc_13	3.1790092964641916
forc_14	2.9262205782964825
forc_15	3.206950397097267
forc_16	3.135967041044917
forc_17	3.222187916352918
forc_18	3.0858749295617964
forc_19	3.2320604109956883
forc_20	3.083323206054761
forc_21	2.9567093404808227
forc_22	3.1465664933951345
forc_23	2.9803031560016158
forc_24	2.9530450319837223
forc_25	3.0824054298499415
forc_26	3.240132162828083
forc_27	3.1323264362802266
forc_28	3.0117557702574933
forc_29	2.8187918994479797
forc_30	3.180636787823196
forc_31	3.1669181332593466
forc_32	3.155834388735241
forc_33	3.0339979419196355
forc_34	3.082948003305912
forc_35	2.924154886428618
forc_36	2.9789061353439927
forc_37	3.0802864564810735
forc_38	3.0731932495782925
forc_39	3.1893733664630872
forc_40	3.190001341877936
forc_41	3.4885693579083523
forc_42	2.920955888842499
forc_43	2.9185332635583117
forc_44	3.047046368943268
forc_45	3.2406970349141364
forc_46	2.950729380958174
forc_47	3.183456686008345
forc_48	3.0013144166264634
forc_49	3.033752630611934
forc_50	3.1032794603227285
forc_51	3.3351820775801015
forc_52	3.0221492594196855
forc_53	3.068685107016754
forc_54	3.0886997550133453
forc_55	3.107420741015749
forc_56	3.2655253306861423
forc_57	3.1114379012502225
forc_58	3.1001007293344918
forc_59	3.0169374081942473
forc_60	3.099209015766414
forc_61	3.3682439280400143
forc_62	3.0806439941754165
forc_63	3.2943660571882694
forc_64	3.139052658729828
forc_65	3.150294799639456
forc_66	3.0830708790343193
forc_67	2.9998178157275444
forc_68	3.03384602186993
forc_69	3.259354968445882
forc_70	3.130896476698802
forc_71	3.043592365237097
forc_72	3.092270619723219
forc_73	3.0173987197773737
forc_74	3.0895056616584013
forc_75	3.1697447503020775
forc_76	3.024297093360664
forc_77	3.0784252411666846
forc_78	3.164279704578974
forc_79	3.238708550195008
forc_80	3.229213263490806
forc_81	3.013712340238662
forc_82	3.158160725884998
forc_83	3.123885059225016
forc_84	3.188276564997339
forc_85	3.1710310229532035
forc_86	3.0347145872717163
forc_87	3.1295607459882206
forc_88	2.9986619827308196
forc_89	3.1017194507874986
forc_90	3.1503217913957386
forc_91	3.0329909805576394
forc_92	3.167930588821281
forc_93	3.0163105907659205
forc_94	3.1397341714604012
forc_95	2.983210347671473
forc_96	2.9183420308696113
forc_97	3.0808754340913835
forc_98	3.0070905458311294
forc_99	3.2361385538250973
forc_100	3.0379878758806016
forc_101	3.0785134953347533
forc_102	3.214170083184848
forc_103	3.295892426868977
forc_104	3.147826825204635
forc_105	3.1293202099362416
forc_106	3.111499524658046
forc_107	3.0861312384968507
forc_108	3.109981978957784
forc_109	3.16453114129621
forc_110	3.233780481228204
forc_111	3.0989988026642155
forc_112	3.09748077264528
forc_113	2.8550970206546378
forc_114	2.78979129673347
forc_115	3.1714091614755144
forc_116	2.934892260951308
forc_117	3.049096467301926
forc_118	3.0789360438340583
forc_119	3.0976042486327198
forc_120	3.0612289272168525
forc_121	2.948238383375673
forc_122	3.0936553549049455
forc_123	3.1121578109784416
forc_124	3.035486152574812
forc_125	3.070039596497916
forc_126	3.1576934945556276
forc_127	3.1919528301254267
forc_128	3.0169800330814645
forc_129	3.233731321786673
forc_130	3.011829777795305
forc_131	2.9985959910035116
forc_132	3.0787686537683245
forc_133	3.084111044112493
forc_134	3.1544667769832375
forc_135	3.0643149306677238
forc_136	3.109362607009211
forc_137	3.112096695827865
forc_138	3.0021957661889114
forc_139	3.211821472720265
forc_140	3.1589009187834467
forc_141	3.0674334867052853
forc_142	3.0197145429757497
forc_143	3.1934547989350954
forc_144	2.9019182996766824
forc_145	2.9175151439922544
forc_146	3.095407268315967
forc_147	3.18189476106253
forc_148	3.2273831379538818
forc_149	3.316298836894965
forc_150	2.965419270313961
forc_151	3.0446269063595537
forc_152	3.2205471276245294
forc_153	3.2445428173136412
forc_154	3.184268542232903
forc_155	2.999908955651614
forc_156	3.06649951796847
forc_157	3.0786384523923687
forc_158	3.094733920908094
forc_159	3.194167579369829
forc_160	2.98796203060761
forc_161	3.2674805957609787
forc_162	3.0816140685652686
forc_163	3.1915848736698176
forc_164	3.0431932126592387
forc_165	3.136942650687479
forc_166	3.275820807071759
forc_167	3.0145349096719425
forc_168	3.205413010708617
forc_169	3.0395536735113153
forc_170	3.3977518716407373
forc_171	3.1913548107518466
forc_172	3.086160007683499
forc_173	3.107415123974444
forc_174	3.098391670646743
forc_175	3.147900126992757
forc_176	3.1077021564066194
forc_177	2.9932375646988567
forc_178	3.186531274500762
forc_179	3.011849824272621
forc_180	3.0555930934344717
forc_181	3.1997055177702918
forc_182	3.0566222571661545
forc_183	3.0642906189080263
forc_184	3.1383248193263955
forc_185	3.045666393141651
forc_186	3.146418410167763
forc_187	3.1165957956999337
forc_188	3.1440072613074608
forc_189	2.9912303394157673
forc_190	2.9798020333072164
forc_191	3.125914531622693
