Method	Value
forc_0	0.8322099477329926
forc_1	1.3547731228150572
forc_2	1.3654393898233397
forc_3	1.3277261680497952
forc_4	1.382572093554622
forc_5	1.3509597866441936
forc_6	1.3271244045523225
forc_7	1.3469840188680928
forc_8	1.345170044808269
forc_9	1.3801635647712627
forc_10	1.3754094625555602
forc_11	1.3770500024366155
forc_12	1.3617956650466754
forc_13	1.3651797115686548
forc_14	1.3557919825325164
forc_15	1.3570120766552844
forc_16	1.3858966446746397
forc_17	1.3255830132996054
forc_18	1.3565519389590377
forc_19	1.3775303611932896
forc_20	1.3638257301321273
forc_21	1.3443933374229478
forc_22	1.3043226920553714
forc_23	1.3954141735251642
forc_24	1.4068580912725093
forc_25	1.3657695538052839
forc_26	1.351144573053487
forc_27	1.3861460684937132
forc_28	1.3821233916705553
forc_29	1.3595943661929746
forc_30	1.3669172314135112
forc_31	1.3471736337961182
forc_32	1.3654703491056235
forc_33	1.3877087104470163
forc_34	1.3799237898712147
forc_35	1.3679806393447862
forc_36	1.3573458131959464
forc_37	1.4135545020904885
forc_38	1.385478231685413
forc_39	1.3275535192804555
forc_40	1.4132202388511834
forc_41	1.3281892250086125
forc_42	1.3433095823220806
forc_43	1.31879471242418
forc_44	1.380702216022105
forc_45	1.3905527452082627
forc_46	1.378635351819602
forc_47	1.3758339111880575
forc_48	1.3500255517635158
forc_49	1.3352326770128933
forc_50	1.3724261056512659
forc_51	1.3282453374177667
forc_52	1.4030171073645408
forc_53	1.368601158111983
forc_54	1.3673780789551795
forc_55	1.3893343504848559
forc_56	1.3723844959255813
forc_57	1.4019993946876805
forc_58	1.3461807882920462
forc_59	1.3126003683261116
forc_60	1.3629224697543367
forc_61	1.3176695704347932
forc_62	1.4029695005520404
forc_63	1.3378835431959948
forc_64	1.3396498872130136
forc_65	1.3414165188843006
forc_66	1.3527786820858037
forc_67	1.3678380816227027
forc_68	1.3804909370538985
forc_69	1.3416182102182732
forc_70	1.3705817697251024
forc_71	1.3862905613752814
forc_72	1.3274416534187867
forc_73	1.3249842821323954
forc_74	1.3658089843492598
forc_75	1.3772296174980438
forc_76	1.4033388034520704
forc_77	1.3310049122016927
forc_78	1.3478647393813519
forc_79	1.346482456292184
forc_80	1.345830727559481
forc_81	1.3416207690993285
forc_82	1.3415615053782084
forc_83	1.3563781209497483
forc_84	1.363141091679124
forc_85	1.366940258094711
forc_86	1.366843293614856
forc_87	1.3854343512229161
forc_88	1.340680729203183
forc_89	1.3941190806161325
forc_90	1.314994261761228
forc_91	1.3330872889930694
forc_92	1.3876326151662255
forc_93	1.3136023381200794
forc_94	1.3647090365149184
forc_95	1.3072341943214916
forc_96	1.332062420706637
forc_97	1.3532206955087738
forc_98	1.3083694979459295
forc_99	1.3970958338800918
forc_100	1.3597434413167366
forc_101	1.3700190707899271
forc_102	1.3772814825797206
forc_103	1.3892085430805705
forc_104	1.3843459720874443
forc_105	1.3220536962561866
forc_106	1.320735099251527
forc_107	1.3593742539431788
