Method	Value
forc_1	3.0968654892866865
forc_2	2.9116100013781985
forc_3	2.753689731615744
forc_4	3.0806522962346055
forc_5	2.9531360535529863
forc_6	3.0715288047803067
forc_7	2.945061734679383
forc_8	3.106589092722002
forc_9	3.2055185272740823
forc_10	2.8338621058612556
forc_11	2.9418989973427414
forc_12	3.037050882806014
forc_13	3.0403481339936658
forc_14	3.014663609224279
forc_15	3.1305143484786244
forc_16	3.0071886626023376
forc_17	3.221731834090225
forc_18	3.055911444873691
forc_19	3.1214743688149804
forc_20	3.0734047253023387
forc_21	3.024660319420481
forc_22	2.7334139217874274
forc_23	2.947722484005963
forc_24	3.0190746291581267
forc_25	3.1643646829001315
forc_26	2.893772088796657
forc_27	3.1352347459363146
forc_28	3.041336154880801
forc_29	2.971227889206928
forc_30	2.980977800476796
forc_31	2.974731594256422
forc_32	3.031857958311154
forc_33	2.9500405051914993
forc_34	2.9078408380618748
forc_35	3.0010279829815554
forc_36	2.937814845816064
forc_37	2.8338711795048086
forc_38	3.0818960307169165
forc_39	2.924747778826562
forc_40	2.7179695443438834
forc_41	2.845555778481903
forc_42	2.947399098587539
forc_43	2.9736202615096863
forc_44	2.9205907640951825
forc_45	3.0641620504503124
forc_46	2.977930112565104
forc_47	2.897071844548394
forc_48	3.0739156721270766
forc_49	3.0555258209428455
forc_50	2.8149395421041117
forc_51	3.2053123649568565
forc_52	2.833418584944947
forc_53	3.2322995938163674
forc_54	2.953064792447978
forc_55	2.909536644172693
forc_56	2.974555934865975
forc_57	2.84631095330589
forc_58	2.921276157521404
forc_59	3.1956348635437664
forc_60	2.9461720381910665
forc_61	2.7980559528703632
forc_62	2.86296517815913
forc_63	2.831120905324089
forc_64	3.0560017400242523
forc_65	3.098009609525764
forc_66	2.946265406380991
forc_67	3.1000506969636645
forc_68	2.8971143650825164
forc_69	2.9196675175061735
forc_70	2.8755498008540528
forc_71	2.8900149783189346
forc_72	2.959294474113822
forc_73	2.84201556122134
forc_74	3.065181542744682
forc_75	3.1570530452051844
forc_76	3.0671597932829484
forc_77	3.049732848082856
forc_78	3.129683827690938
forc_79	3.130227234772579
forc_80	2.9400939589218575
forc_81	2.7568226184256543
forc_82	2.833805318846224
forc_83	2.850405348154349
forc_84	2.7999499631489937
forc_85	3.1666178675834127
forc_86	3.019346813659496
forc_87	3.074832820736828
forc_88	2.9540980943982538
forc_89	2.919017703844868
forc_90	2.9946550007241006
forc_91	3.1105375930375705
forc_92	3.021709805173144
forc_93	2.8922878105652687
forc_94	3.0560847664367676
forc_95	3.0194734379898662
forc_96	2.824600761574188
forc_97	3.110022729013778
forc_98	3.0364682917383097
forc_99	2.9804738677514058
forc_100	2.9992649743950337
forc_101	3.020413208185821
forc_102	3.145230182722445
forc_103	3.006581464728329
forc_104	2.8849448219030007
forc_105	3.0374708488078133
forc_106	2.9380182433980644
forc_107	2.950955573987343
forc_108	3.028455852230631
forc_109	3.0445070114721955
forc_110	2.9274647548564774
forc_111	3.120261325867945
forc_112	3.0931596757294724
forc_113	3.10774094679633
forc_114	2.8548587715771445
forc_115	2.985272200021462
forc_116	2.9772442096994243
forc_117	3.171027736036851
forc_118	2.9849436151853297
forc_119	2.9942229419394217
forc_120	3.048596048713692
forc_121	3.082409504884688
forc_122	2.893461332089194
forc_123	2.9667179038370457
forc_124	2.848218785592302
forc_125	3.0151327907810304
forc_126	2.8779712411562763
forc_127	2.9444619101191134
forc_128	2.9026235723131006
forc_129	3.0802840381330974
forc_130	3.126559906983678
forc_131	2.874333752900031
forc_132	3.008920039991987
forc_133	3.0264211404120456
forc_134	2.7721756467903496
forc_135	3.01512046531179
forc_136	3.130805664047866
forc_137	2.944325667198068
forc_138	2.9516308425742777
forc_139	3.2045671757154213
forc_140	3.058517318119377
forc_141	3.086778765599834
forc_142	2.954704006706856
forc_143	2.959987989237349
forc_144	3.0528175151367085
forc_145	2.844162204061399
forc_146	2.9429509452813294
forc_147	2.8647615321295246
forc_148	3.1294315452045924
forc_149	3.0087995387483892
forc_150	3.0547647091380257
forc_151	3.0276726856466043
forc_152	3.0172781571801175
forc_153	2.912030776537919
forc_154	3.1652527395879155
forc_155	3.006091765380537
forc_156	2.8655904449419025
forc_157	3.0587702660373663
forc_158	2.92681642312866
forc_159	3.0768195886925853
forc_160	3.0986296363628703
forc_161	2.8013875433793847
forc_162	2.9713600817931254
forc_163	3.122220183865378
forc_164	2.961458474479074
forc_165	3.0712622387624813
forc_166	3.1415172776956735
forc_167	3.0251025709871717
forc_168	3.023808763297812
forc_169	2.867919207645785
forc_170	2.983807206758906
forc_171	3.0093265203000374
forc_172	3.039652136508889
forc_173	3.09956323518065
forc_174	3.076889950868885
forc_175	2.9807631492291535
forc_176	3.086346895282747
forc_177	2.9494410913932025
forc_178	3.065916246397317
forc_179	3.034132028444953
forc_180	3.0047399232123215
forc_181	2.924426013571075
forc_182	2.8229275205774584
forc_183	3.0067457982205044
forc_184	3.05007869875094
forc_185	2.994235243471092
forc_186	2.868058983871838
forc_187	2.834841910099527
forc_188	2.8675720820943096
forc_189	2.8214933186219944
forc_190	3.1217985301211018
forc_191	2.878673864579868
forc_192	2.798045816100633
forc_193	3.040441790000192
forc_194	3.0573341550326667
forc_195	3.1660552943789613
forc_196	3.0285180160064322
forc_197	3.2072783909812603
forc_198	3.0857768658532767
forc_199	3.0534825119725815
forc_200	3.032684501273963
forc_201	2.974082485773031
forc_202	2.969033610089262
forc_203	3.07695628259463
forc_204	3.105519078103113
forc_205	2.897649076696273
forc_206	3.098597111380482
forc_207	2.9759493054635073
forc_208	3.1446683907695396
forc_209	3.1138866756646117
forc_210	2.916764009300737
forc_211	3.0168919917809993
forc_212	3.128517595653031
forc_213	3.029687628066406
forc_214	2.831750082348518
forc_215	2.9564505664963607
forc_216	2.870047821280134
forc_217	2.9990959482312523
forc_218	3.112804621013684
forc_219	2.9657050548419015
forc_220	3.0606558751220687
forc_221	3.1263348944739784
forc_222	3.2246855902625864
forc_223	3.037844245420057
forc_224	3.1351955763053763
forc_225	3.110540199728153
forc_226	2.8147722055286084
forc_227	3.082948766184397
forc_228	3.1117660687233637
forc_229	3.0023172634894397
forc_230	3.201760685061754
forc_231	2.8043452967141316
forc_232	2.9829326377600007
forc_233	2.86416594862591
forc_234	3.0171056515427783
forc_235	2.985227850287658
forc_236	3.065392170211153
forc_237	3.0167821921830322
forc_238	3.0071570365224773
forc_239	2.898874830865073
forc_240	2.7702835105828187
forc_241	3.0448230365920073
forc_242	3.005412928599379
forc_243	2.9811278456372996
forc_244	2.995983396924506
forc_245	3.0111849671373054
forc_246	3.0662282254301845
forc_247	3.237453398882306
forc_248	2.824364988415235
forc_249	2.98129622883738
forc_250	2.9336020510528376
forc_251	2.924776121256976
forc_252	3.0571149688954704
forc_253	3.212631449529004
forc_254	2.9663455347101872
forc_255	2.775855250325194
forc_256	3.0584742926400255
forc_257	2.6978624763984884
forc_258	2.9068816674908056
forc_259	2.7791971020238684
forc_260	3.0807845721717153
forc_261	3.1673004709372345
forc_262	2.7162350869484984
forc_263	3.079234959598294
forc_264	3.027736730092556
forc_265	2.7295830658874563
forc_266	3.0775057793340195
forc_267	3.0769207530096523
forc_268	3.13279936325739
forc_269	2.8931780017575752
forc_270	3.0954250504342204
forc_271	3.0938520991783105
forc_272	2.9612554425865296
forc_273	3.0038963467690167
forc_274	2.99350911414297
forc_275	2.976442661865753
forc_276	3.0272506301329174
forc_277	2.7661586986371485
forc_278	3.0389116985184703
forc_279	3.1102416460844555
forc_280	2.742802618159081
forc_281	2.8326990958821603
forc_282	2.886932194753347
forc_283	3.071799681164487
forc_284	3.129316848393865
forc_285	3.0693099256553533
forc_286	3.224462231645971
forc_287	3.1673706139805673
forc_288	2.8538712499294725
forc_289	3.108784622196115
forc_290	3.182806778440879
forc_291	2.8979480984859904
forc_292	2.8420825024670195
forc_293	2.913329832593864
forc_294	2.8304378664776704
forc_295	2.8747857610445053
forc_296	3.0975477541988936
forc_297	2.9030523566607576
forc_298	2.9517735027749112
forc_299	2.9629086930708715
forc_300	3.036228689377467
forc_301	3.1209792434735184
forc_302	3.0422311591725517
forc_303	2.8240342679191777
forc_304	2.882675126341082
forc_305	3.00939078552696
