Method	Value
forc_1	1.4320244193937823
forc_2	1.4573860073902594
forc_3	1.384534985816529
forc_4	1.4561087541100144
forc_5	1.3901843460326782
forc_6	1.4466426729650002
forc_7	1.3866688230604738
forc_8	1.448629263392821
forc_9	1.4344213526979088
forc_10	1.4026867253678716
forc_11	1.4088429523010826
forc_12	1.389080384886647
forc_13	1.4302086015390842
forc_14	1.4295134178549285
forc_15	1.445139592979134
forc_16	1.428423337415122
forc_17	1.4063353042885893
forc_18	1.3797410754226545
forc_19	1.4319711282341185
forc_20	1.417895982173474
forc_21	1.3982440137680874
forc_22	1.4107595495270344
forc_23	1.415204525729018
forc_24	1.4170442667054763
forc_25	1.404118688615773
forc_26	1.4130508303543365
forc_27	1.4430521843270685
forc_28	1.4031485800955736
forc_29	1.451481850680583
forc_30	1.4135399697935478
forc_31	1.3876103127612966
forc_32	1.4238159054719668
forc_33	1.4021093586488476
forc_34	1.4422569972742019
forc_35	1.4432294164321702
forc_36	1.4161198550379006
forc_37	1.3610473006159929
forc_38	1.4436882146828682
forc_39	1.4769760663044935
forc_40	1.3991305246862376
forc_41	1.4248873252041845
forc_42	1.4641846087072032
forc_43	1.440635536888564
forc_44	1.386008532684615
forc_45	1.4550851348813523
forc_46	1.410876399610908
forc_47	1.4271732449424106
forc_48	1.3916597213351805
forc_49	1.4126127168684426
forc_50	1.3913732959232827
forc_51	1.4396501498435448
forc_52	1.3873304268629203
forc_53	1.4082906803547282
forc_54	1.4135726289341397
forc_55	1.391751284584646
forc_56	1.4283849101206667
forc_57	1.4962544562789732
forc_58	1.450539433469667
forc_59	1.4289595223944636
forc_60	1.4495944494215773
forc_61	1.41622003717704
forc_62	1.4594344887013226
forc_63	1.419054723802241
forc_64	1.4378575784610474
forc_65	1.3852408167399577
forc_66	1.4830278839501614
forc_67	1.4173050857448712
forc_68	1.3486415840378645
forc_69	1.418013266072898
forc_70	1.3925263376017407
forc_71	1.3660867081796797
forc_72	1.44583678510765
forc_73	1.3909448883674076
