Method	Value
forc_1	1.3165013462907054
forc_2	1.3854155172435167
forc_3	1.311966875551593
forc_4	1.3447132262967776
forc_5	1.3618598984028962
forc_6	1.3221254732108823
forc_7	1.3454104215405596
forc_8	1.3086385468258512
forc_9	1.2614189740191022
forc_10	1.3099977886370082
forc_11	1.3303199821300995
forc_12	1.3351966916508322
forc_13	1.3217844827169645
forc_14	1.315452759037746
forc_15	1.3403410739413169
forc_16	1.3359599048135695
forc_17	1.2914002898521169
forc_18	1.3165487734023409
forc_19	1.324842662737601
forc_20	1.3231617401366402
forc_21	1.35370413056885
forc_22	1.3322643806933383
forc_23	1.3697331977159486
forc_24	1.3633379229693139
forc_25	1.333432010776595
forc_26	1.3622112833747666
forc_27	1.3335381978371417
forc_28	1.3577821395644185
forc_29	1.3559446929912573
forc_30	1.3174418899834615
forc_31	1.3372723171285863
forc_32	1.3236787567655122
forc_33	1.3400495902351608
forc_34	1.3451268087798827
forc_35	1.3226500964600112
forc_36	1.325441409996168
forc_37	1.3341796272487672
forc_38	1.319096379842485
forc_39	1.3422209282875004
forc_40	1.3212659561274867
forc_41	1.3444526747997871
forc_42	1.3535205933427297
forc_43	1.3384743519491942
forc_44	1.3440757431015447
forc_45	1.3384840600977292
forc_46	1.348809897460936
forc_47	1.3547375992966006
forc_48	1.3410202584945374
forc_49	1.3610133529035338
forc_50	1.345612166414907
forc_51	1.3197904825410154
forc_52	1.3214409223187382
forc_53	1.3230166728826358
forc_54	1.328675168760564
forc_55	1.3583559617385828
forc_56	1.3518462373572715
forc_57	1.381557960722197
forc_58	1.3698425354297978
forc_59	1.355822151616607
forc_60	1.3672511839903954
forc_61	1.3673506364555528
forc_62	1.3465518463953194
forc_63	1.333357263246317
forc_64	1.325876809185815
forc_65	1.3285506210324238
forc_66	1.311111235769654
forc_67	1.3390745691992565
forc_68	1.301530641598669
forc_69	1.313076121402543
forc_70	1.2816242519821015
forc_71	1.2998665368652949
forc_72	1.3267930059871003
forc_73	1.3098076763952613
