Method	Value
forc_1	3.0858948195564633
forc_2	3.0865062764013107
forc_3	2.955721892180561
forc_4	3.0953780725316786
forc_5	3.16249218883145
forc_6	3.2206157937105373
forc_7	3.1024096434859834
forc_8	3.017592241574233
forc_9	3.0806772899516766
forc_10	3.0238673754213394
forc_11	3.1299312558483345
forc_12	3.18490307856998
forc_13	3.1396440794590426
forc_14	2.934298287756603
forc_15	3.1163159243837293
forc_16	2.988846341465411
forc_17	2.9859673488427547
forc_18	3.024390233193325
forc_19	3.2130471128721454
forc_20	3.252671156394073
forc_21	2.915133413006127
forc_22	3.0415006559041164
forc_23	3.2479687325554316
forc_24	3.288090663169466
forc_25	2.934376135611845
forc_26	3.1576268134839665
forc_27	3.0203234180165266
forc_28	3.068023764841176
forc_29	3.18794147312418
forc_30	3.0964972283738614
forc_31	3.060475529480404
forc_32	2.9536977322547675
forc_33	3.235591253499738
forc_34	2.872327679123319
forc_35	2.991904914577493
forc_36	2.989423046304707
forc_37	3.1842060876456686
forc_38	3.1243293649459387
forc_39	3.1952871231711764
forc_40	2.9904818416462997
forc_41	3.1924941812438767
forc_42	3.012935600231847
forc_43	3.2784407869839525
forc_44	2.973172718382559
forc_45	3.1296920419594336
forc_46	3.236247354474711
forc_47	3.0500869600018143
forc_48	3.3798287353976906
forc_49	2.9561029336187685
forc_50	2.856018019588168
forc_51	3.257301853386534
forc_52	2.8972023572375956
forc_53	3.068783129954397
forc_54	2.9529231171369417
forc_55	3.1675796278532884
forc_56	2.9653567034961785
forc_57	3.1590957391850822
forc_58	2.9831812502766257
forc_59	3.2475612554776916
forc_60	3.0726384227353756
forc_61	3.2203349372032446
forc_62	3.1392981533308952
forc_63	3.0876296175145175
forc_64	3.02215639562556
forc_65	3.099475322922011
forc_66	3.178018883917253
forc_67	3.1828431355769125
forc_68	2.9900227194946343
forc_69	3.0186736683980993
forc_70	3.085842143725241
forc_71	2.961316962831887
forc_72	3.2462210190236016
forc_73	3.2044722607984952
forc_74	3.0813810571637505
forc_75	3.2683834387009876
forc_76	3.0561979993491373
forc_77	3.078563252405082
forc_78	3.2440849736192483
forc_79	2.886856438355465
forc_80	3.1135835129102047
forc_81	2.9484137444529703
forc_82	3.2386600920332245
forc_83	2.9636893502104082
forc_84	2.9157289397559807
forc_85	3.2560828694646258
forc_86	3.0859390250603402
forc_87	3.3265837512941197
forc_88	3.010628131342416
