Method	Value
forc_1	1.3473934404492107
forc_2	1.4054702626254185
forc_3	1.3856911879520593
forc_4	1.363203979659029
forc_5	1.3609532721643613
forc_6	1.400961755400844
forc_7	1.3879159028077288
forc_8	1.3835414120823568
forc_9	1.3690292056530375
forc_10	1.3370130415661303
forc_11	1.3869663789659703
forc_12	1.3184611947932885
forc_13	1.373702014515629
forc_14	1.3272669855390746
forc_15	1.3774047225001749
forc_16	1.3714106301384092
forc_17	1.345918740400473
forc_18	1.3705903604983234
forc_19	1.3680788008917049
forc_20	1.3728609230172797
forc_21	1.3390724187304044
forc_22	1.3841375573270873
forc_23	1.37098856769605
forc_24	1.3515477480092943
forc_25	1.398188310667347
forc_26	1.3991342403513722
forc_27	1.3859683079366392
forc_28	1.3799722532445877
forc_29	1.415423553847292
forc_30	1.3698667148363524
forc_31	1.3749196301901085
forc_32	1.374599275147478
forc_33	1.342529994513828
forc_34	1.4066120784549736
forc_35	1.378384627840062
forc_36	1.352169917104658
forc_37	1.3584237034923452
forc_38	1.3621788833727642
forc_39	1.3251791535916295
forc_40	1.3536285453009491
forc_41	1.3543138381327087
forc_42	1.3744799062239101
forc_43	1.391295633718451
forc_44	1.363028948740354
forc_45	1.332295389493443
forc_46	1.3219313995274367
forc_47	1.365903826572257
forc_48	1.3297813424420832
forc_49	1.3571528525006753
forc_50	1.3574309515414047
forc_51	1.402341703634486
forc_52	1.3383281515478707
forc_53	1.3505168650757282
forc_54	1.3940478801874991
forc_55	1.331713056446505
forc_56	1.3566211359736058
forc_57	1.38350015467087
forc_58	1.3294832408178168
forc_59	1.2808533237753394
forc_60	1.4215835889720339
forc_61	1.3036660375511617
forc_62	1.4184082915075105
forc_63	1.3592462122223352
forc_64	1.3726176211033732
forc_65	1.363325710469172
forc_66	1.395663249047113
forc_67	1.3238828065999493
forc_68	1.3831734666070705
forc_69	1.2978068999497874
forc_70	1.346742187720331
forc_71	1.3629831149345695
forc_72	1.3812495968365794
forc_73	1.4016394485095942
forc_74	1.3793442484688607
forc_75	1.333270107715836
forc_76	1.364622123280522
forc_77	1.4337989481909976
forc_78	1.3516085763307577
forc_79	1.3902999612286566
forc_80	1.342392128600711
forc_81	1.387179439552501
forc_82	1.360313858269518
forc_83	1.4137559670198623
forc_84	1.3948331632382511
forc_85	1.3821291035451233
forc_86	1.3370748591755364
forc_87	1.3785874443421227
forc_88	1.4370793388890544
forc_89	1.3380397287682864
forc_90	1.3612064164315414
forc_91	1.3172718645928474
forc_92	1.3057509704881747
forc_93	1.3540897691603453
forc_94	1.3815935531272836
forc_95	1.3732560599827754
forc_96	1.3741297761261846
forc_97	1.3738965862039878
forc_98	1.356082188369084
forc_99	1.315713331218565
forc_100	1.3416567596174793
forc_101	1.366462199629296
forc_102	1.3495733386729283
forc_103	1.3435199308494676
forc_104	1.4027355843693667
forc_105	1.345192424477439
forc_106	1.409416770237743
forc_107	1.3569872947707755
forc_108	1.3478125116406763
forc_109	1.344810351327409
forc_110	1.3787916936632594
forc_111	1.371602923726432
forc_112	1.3365735285447424
forc_113	1.370738382628312
forc_114	1.4133721666451173
forc_115	1.2927195130476472
forc_116	1.3609256976365223
forc_117	1.3667953182209325
forc_118	1.3458098759216726
forc_119	1.3869282787780162
forc_120	1.3866466878165018
