Method	Value
forc_1	3.0210849983011605
forc_2	3.1290194221771324
forc_3	3.3964859640748633
forc_4	3.4175700009728125
forc_5	3.1008642207401427
forc_6	3.3385480801603
forc_7	3.3258289161886974
forc_8	2.996558958210145
forc_9	3.2122726551547873
forc_10	3.358788105457603
forc_11	3.202075366219409
forc_12	3.114901716602029
forc_13	2.9141370384227967
forc_14	3.1349487047676274
forc_15	3.1976899841335134
forc_16	3.0597675759391514
forc_17	3.149849931244742
forc_18	3.145812903123313
forc_19	3.3160011758440566
forc_20	3.2873786182117612
forc_21	3.138563426388736
forc_22	3.2162389222857133
forc_23	3.0907113271592643
forc_24	3.1788160781790964
forc_25	3.156803389681049
forc_26	3.126892669931198
forc_27	3.168533507233991
forc_28	3.27659632162662
forc_29	3.368062137179244
forc_30	2.990460901918444
forc_31	3.1866010103015157
forc_32	3.018381806668728
forc_33	3.310021976500217
forc_34	3.200420881790387
forc_35	3.2915119660458925
forc_36	3.128790414554821
forc_37	2.9694947486389145
forc_38	3.2657545128106147
forc_39	3.2624530044963547
forc_40	3.139428159508313
forc_41	3.1795541391767164
forc_42	3.0220719690522997
forc_43	3.0374124595994343
forc_44	3.254537830265052
forc_45	3.358062920643985
forc_46	2.9857948124435962
forc_47	3.486247209042142
forc_48	3.04839459074496
forc_49	3.2160646915617095
forc_50	3.418992660722114
forc_51	3.193907629237102
forc_52	3.0651586151430457
forc_53	3.338591838184159
forc_54	3.2943220388975947
forc_55	3.18468797659063
forc_56	3.0588924544884457
forc_57	2.9805113162170485
forc_58	3.2847272063116484
forc_59	3.0855395097140272
forc_60	3.365998628949523
forc_61	3.0982495815201796
forc_62	3.171405171163634
forc_63	2.897804717231058
forc_64	3.2134510341577975
forc_65	3.1292423063369723
forc_66	3.067140644736531
forc_67	3.1121878610922895
forc_68	3.071982977705027
forc_69	3.2478369992692757
forc_70	3.1675164945313714
forc_71	3.12962021296131
forc_72	3.1308675010545044
forc_73	3.1691118142063215
