Method	Value
forc_1	2.8335955098633123
forc_2	2.903480129827272
forc_3	2.952533111598012
forc_4	2.8845113629807417
forc_5	2.7824713432144645
forc_6	2.82126259800422
forc_7	2.7743355735232496
forc_8	2.8870845427258747
forc_9	2.9624324165907594
forc_10	2.997018252872891
forc_11	2.8435066036969903
forc_12	2.8878816192007286
forc_13	2.9462729281725295
forc_14	2.731345983823508
forc_15	2.85017040851581
forc_16	2.8737578678682114
forc_17	2.876388503408121
forc_18	3.031675343486005
forc_19	2.8590542824179677
forc_20	2.833229860346662
forc_21	2.8435440070580476
forc_22	2.925470149896196
forc_23	2.7717156912807277
forc_24	2.6308061185776306
forc_25	2.633067730197579
forc_26	2.796207950341349
forc_27	2.7513568180161747
forc_28	3.1367488077389556
forc_29	2.8273395400714403
forc_30	2.7907074559261926
forc_31	2.817299391891206
forc_32	2.8216032018951474
forc_33	2.72977130509828
forc_34	2.7867369351246407
forc_35	2.875964175771462
forc_36	2.7106974573747213
forc_37	2.8714600970237187
forc_38	2.865188007321964
forc_39	2.9163928820310936
forc_40	3.053478604952466
forc_41	2.74552669287207
forc_42	2.708631016976959
forc_43	2.7099352890355375
forc_44	2.9378736161406276
forc_45	2.922224278334779
forc_46	2.832597464336139
forc_47	2.9011837005949386
forc_48	2.83423183266871
forc_49	2.7279932627614483
forc_50	2.863763456302689
forc_51	2.8686231232869104
forc_52	2.7829168417855232
forc_53	2.8559233045841674
forc_54	2.7892622052102656
forc_55	2.9294456517047904
forc_56	2.823018795079361
forc_57	2.906075726730779
forc_58	2.7395873696293354
forc_59	2.7798299651961274
forc_60	2.898417547989677
forc_61	2.907055607910784
forc_62	2.7198408537992136
forc_63	2.7624158770147105
forc_64	2.795857605718248
forc_65	2.9039375175833473
forc_66	2.868896301746386
forc_67	2.8518400807745476
forc_68	2.808668447482492
forc_69	2.8505122659791624
forc_70	2.7890751846278303
forc_71	2.845137576513182
forc_72	2.9298926083590087
forc_73	2.7443928353728877
forc_74	2.820754012329853
forc_75	2.9106273555326716
forc_76	2.9666641738488577
forc_77	2.6602858636953566
forc_78	2.7525097948629673
forc_79	2.86916023888567
forc_80	2.9403250018614653
forc_81	2.8624013005471802
forc_82	2.9532455811423763
forc_83	2.7386260111053558
forc_84	3.01307204808284
forc_85	2.7913913790334393
forc_86	2.9486297815130738
forc_87	2.8150747366569018
forc_88	3.035351555362214
forc_89	3.0220841920788124
forc_90	2.6802452642200305
forc_91	2.746179112190105
forc_92	2.804160649635006
forc_93	2.778689283960727
forc_94	2.9287733070376407
forc_95	3.019512837656356
forc_96	2.916529955291687
forc_97	2.933229580152491
forc_98	2.880656319395898
forc_99	2.8568706363392105
forc_100	2.951017110011087
forc_101	2.897019625684765
forc_102	3.0192909257706724
forc_103	2.9176359516149333
forc_104	2.84411898263493
forc_105	2.8597799088500238
forc_106	3.06609826022457
forc_107	2.777430933366293
forc_108	2.8969504441886893
forc_109	2.860466598311441
forc_110	2.908645961920732
forc_111	2.9948634718278924
forc_112	2.8195865888963847
forc_113	2.85054030460882
forc_114	2.8902117885803524
forc_115	2.8667506381354952
forc_116	2.884003961489721
forc_117	2.9041661180951426
forc_118	2.92423796053116
forc_119	2.8695310692327354
forc_120	3.00057779085215
forc_121	3.021054002329404
forc_122	2.923032852530054
forc_123	2.826269849118264
forc_124	2.804895736074488
forc_125	2.796380303314782
forc_126	2.8119612561966623
forc_127	3.0050184618646005
forc_128	2.9290824894606704
forc_129	2.9481016392552157
forc_130	2.9578829509268445
forc_131	2.92214863610923
forc_132	2.9116997129533035
forc_133	2.9806126875081533
forc_134	2.8581181492591634
forc_135	2.8709748690059707
forc_136	2.8902005981081316
