Method	Value
forc_1	1.401640819072725
forc_2	1.4249763426864037
forc_3	1.4061282233517363
forc_4	1.3509115729390972
forc_5	1.437191516608869
forc_6	1.3948520073756632
forc_7	1.3787187495078999
forc_8	1.3590138662223763
forc_9	1.3425808036944566
forc_10	1.379377152308901
forc_11	1.3561729341993294
forc_12	1.371056628674821
forc_13	1.3921109226203094
forc_14	1.4004093283005619
forc_15	1.42764112371187
forc_16	1.4251503402683132
forc_17	1.439671261957581
forc_18	1.3760039164876612
forc_19	1.3936834569038299
forc_20	1.3791132394754702
forc_21	1.4466598323183386
forc_22	1.3699380337842553
forc_23	1.3787903530364418
forc_24	1.3832121424225279
forc_25	1.3783736341460198
forc_26	1.3495946600295583
forc_27	1.380024727986124
forc_28	1.3835175719883248
forc_29	1.4400673377889497
forc_30	1.4341139719812568
forc_31	1.4306601573334088
forc_32	1.3829853182957312
forc_33	1.41149113089448
forc_34	1.413865136482215
forc_35	1.3935004236104487
forc_36	1.4354590363869277
forc_37	1.3735083358622313
forc_38	1.402916396914222
forc_39	1.3393067337421214
forc_40	1.3960091084120767
forc_41	1.384692535061686
forc_42	1.3994677174934478
forc_43	1.4265875525043097
forc_44	1.4067291299155698
forc_45	1.4574400542340598
forc_46	1.4012064800114497
forc_47	1.3501881512816316
forc_48	1.4318792191054468
forc_49	1.4110311426441993
forc_50	1.3858095595249982
forc_51	1.400538209511553
forc_52	1.4061111267619708
forc_53	1.4223006762098995
forc_54	1.3703862685635573
forc_55	1.3404916899899582
forc_56	1.3607398859522564
forc_57	1.3989228984065492
forc_58	1.4289100956375733
forc_59	1.4086555243084096
forc_60	1.4305125267424041
forc_61	1.404003768421789
forc_62	1.4078352225352129
forc_63	1.3985707785077532
forc_64	1.3598717756765313
forc_65	1.4521009879364406
forc_66	1.3577122160915531
forc_67	1.389924266758772
forc_68	1.3925964668720519
forc_69	1.4346871504158354
forc_70	1.4034337377433606
forc_71	1.3567250820083885
forc_72	1.3936577386251712
forc_73	1.3674423314786974
forc_74	1.4656474730921856
forc_75	1.371954820964236
forc_76	1.3811820478492522
forc_77	1.3915637543025097
forc_78	1.4094748743131074
