Method	Value
forc_1	2.9855346228167456
forc_2	2.842988165407402
forc_3	3.066896360660177
forc_4	2.975047585045889
forc_5	2.835498076899069
forc_6	2.9015068500280607
forc_7	2.9215103648474887
forc_8	2.925737443564022
forc_9	3.0927765592970387
forc_10	3.0635658783067448
forc_11	2.654803948303653
forc_12	2.9350125200116457
forc_13	3.0567493736923814
forc_14	3.0861750633974863
forc_15	2.9909321373909177
forc_16	3.080078912805031
forc_17	2.8924878031749124
forc_18	2.8916242597520503
forc_19	3.1157233180273023
forc_20	2.95835494046652
forc_21	2.8802589728384262
forc_22	2.8188516955239327
forc_23	3.0531609578077545
forc_24	2.8442961267949167
forc_25	2.8818890401943666
forc_26	2.9299329265263117
forc_27	2.9800481837178823
forc_28	2.925717311735036
forc_29	2.8772846710737596
forc_30	2.889757723701157
forc_31	2.9913134189269446
forc_32	3.169947945032678
forc_33	3.0742586916501216
forc_34	3.053274232119892
forc_35	3.028435160786286
forc_36	3.1465190599031585
forc_37	3.125551285530144
forc_38	2.9636934074109003
forc_39	2.964235547417218
forc_40	3.1582434211066657
forc_41	3.136140483112347
forc_42	2.99064172289403
forc_43	2.836143570308567
forc_44	2.885426134251382
forc_45	2.9924383819150946
forc_46	2.895803601437339
forc_47	3.2156014120498275
forc_48	2.9948027332602716
forc_49	3.1332140468285616
forc_50	3.0850514302868617
forc_51	3.0367815853070534
forc_52	3.150863997201175
forc_53	2.984761743711116
forc_54	3.322456467142218
forc_55	2.9146142373802766
forc_56	2.9628978163793356
forc_57	2.9202299809798826
forc_58	2.9239455252536453
forc_59	3.036934748642041
forc_60	3.0899087605430458
forc_61	2.940120307613296
forc_62	3.0970358429909357
forc_63	2.873055222381094
forc_64	2.9483173265537577
forc_65	3.177650456649823
forc_66	2.74052092610754
forc_67	3.0722462193418707
forc_68	2.905415105467115
forc_69	2.9510290478747083
forc_70	3.027521453545087
forc_71	3.044417837972748
forc_72	2.9396859227373717
forc_73	2.9417763649767714
forc_74	3.0698668267122464
forc_75	2.983099336369228
forc_76	2.9524501216488472
forc_77	3.029242682099018
forc_78	2.9104486625449235
forc_79	3.0036029464857927
forc_80	3.0918541393618164
forc_81	3.0632967439562364
forc_82	3.012500960481475
forc_83	3.057403652420088
forc_84	3.0030342156152154
forc_85	3.151786623963249
forc_86	2.939942189159718
forc_87	3.0094566284355895
forc_88	2.9732719889563253
forc_89	2.9004131554860586
forc_90	3.021166182450862
forc_91	3.125640740189566
forc_92	2.9137668518176065
forc_93	3.061096599350071
forc_94	2.906493858149473
forc_95	2.8210330748674175
forc_96	2.9352295701471567
forc_97	3.1278078269920764
forc_98	2.955564675210371
forc_99	2.8828900591964364
forc_100	2.9428604970480516
forc_101	3.0117426578036874
forc_102	2.952942992038062
forc_103	3.0158610093548446
forc_104	2.9682466565044
forc_105	2.961718503664217
forc_106	2.910512336148416
forc_107	2.9166995340652275
forc_108	3.0701295738994174
forc_109	2.96429403763662
forc_110	2.9303644547009613
forc_111	3.012746767307154
forc_112	2.952109201332974
forc_113	3.0111194956011396
forc_114	2.8944719446206535
forc_115	2.8937992771064494
forc_116	3.043062341403915
forc_117	3.01515711089169
forc_118	2.919124451614331
forc_119	2.799776669512393
forc_120	2.981631559042145
forc_121	2.8566800559492287
forc_122	3.112288531839513
forc_123	2.9339996912435815
forc_124	2.9796474038912977
forc_125	3.068726306591244
forc_126	3.1197057002242987
forc_127	3.1455839095034186
forc_128	2.8980128344019924
forc_129	2.9858568241572123
forc_130	3.2070592540402854
forc_131	3.0639215358347367
forc_132	3.0280965110139255
forc_133	2.8978121665010264
forc_134	3.056220519621585
forc_135	2.921722213691083
forc_136	2.9496626431449404
forc_137	2.8756989030924798
forc_138	2.9035373023527518
forc_139	2.95171395623052
forc_140	2.912698377935942
forc_141	3.014143104409317
forc_142	3.0639249830328197
forc_143	2.9731791716768035
forc_144	3.064400361908751
forc_145	3.1912751735162024
forc_146	3.02867368060004
forc_147	2.9923215019154012
forc_148	2.7942635146199377
forc_149	2.9045741089754666
forc_150	2.7765802977040948
forc_151	2.9785118402121293
forc_152	3.0706391985998645
forc_153	3.0213642918168846
forc_154	3.07828431231196
forc_155	3.142213930533026
forc_156	3.0954431226180477
forc_157	3.0427240599883025
forc_158	2.8627458310840193
forc_159	2.978264666302966
forc_160	3.1101319142404282
forc_161	2.997906454645467
forc_162	3.20097059330771
forc_163	2.841006113787942
forc_164	2.9411960838679403
forc_165	3.1172053756144984
forc_166	3.061522701481121
forc_167	2.8553956703772965
forc_168	3.1210904680099536
forc_169	3.0558988954833928
forc_170	2.908686374542698
forc_171	2.999726228613304
forc_172	3.0813853875696258
forc_173	3.0797417823700743
forc_174	2.9798303640842563
forc_175	3.056296401944516
forc_176	2.885139205133602
forc_177	3.119437103021041
forc_178	3.0018075594735474
forc_179	3.060323242260788
forc_180	2.8313896289346507
forc_181	2.843851750244852
forc_182	2.9920560000599927
forc_183	3.2012534496821012
forc_184	3.0291690574194234
forc_185	3.130220348320331
forc_186	3.1422463375191954
forc_187	3.191096566696934
forc_188	3.0348474306448927
forc_189	2.9318223502121903
forc_190	3.181190147905833
forc_191	2.963311662514844
forc_192	2.688834966925979
forc_193	2.863339197087741
forc_194	3.186734715264972
forc_195	2.919512033891647
forc_196	2.91503384896219
forc_197	3.0396367104185407
forc_198	2.9297712826532565
forc_199	2.938253779258561
forc_200	2.879271584030814
forc_201	3.108558339703647
forc_202	3.066495146339076
forc_203	2.9397989302633434
forc_204	2.8972024716320948
forc_205	2.96006870151375
forc_206	2.93456970583666
forc_207	2.945957392157355
forc_208	3.0004272673453762
forc_209	2.865156740637506
forc_210	3.115785804225439
forc_211	2.8473974825054644
forc_212	3.164736040060821
forc_213	3.030207137973625
forc_214	2.9008487384399624
forc_215	2.969442059508011
forc_216	3.107202848202662
forc_217	2.818506627511766
forc_218	2.896340172704143
forc_219	2.9425489784805583
forc_220	2.95488082007909
forc_221	2.9718686768762494
forc_222	3.035991926479023
forc_223	2.9855217127200593
forc_224	2.9734674209523724
forc_225	2.8021054758613
forc_226	2.9509824916229204
forc_227	2.996771596159231
forc_228	3.0595484762536644
forc_229	2.9918239554782944
forc_230	2.928027418130803
forc_231	2.8852258471252314
forc_232	3.065018023357087
forc_233	2.892999724167206
forc_234	2.9719954977016343
forc_235	2.896523874119192
forc_236	3.023975294724953
forc_237	2.818623838645802
forc_238	2.915924962705161
forc_239	2.900444155067563
forc_240	3.104770742321715
forc_241	2.8137858566808696
forc_242	2.8230758892762555
forc_243	3.1353883993680984
forc_244	3.0644197497737533
forc_245	2.7933839692627993
forc_246	3.0449276624411947
forc_247	2.904598304219741
forc_248	3.125070319167698
forc_249	2.944831696352534
forc_250	2.8780225834529793
forc_251	3.0188244794926917
forc_252	3.27814440807668
forc_253	2.9261104031825633
forc_254	2.7644340488771943
forc_255	3.061321536147999
forc_256	3.0022438671303893
forc_257	3.068271272264305
forc_258	2.9780885222553883
forc_259	2.7832341076883638
forc_260	2.9714749153661124
forc_261	2.949418088641673
forc_262	2.9028344015811984
forc_263	2.9353413479954154
forc_264	2.854683332581346
forc_265	2.995234873113452
forc_266	2.798051789069284
forc_267	2.997276451171509
forc_268	2.94105706728936
forc_269	2.9651958666595135
forc_270	2.8527298342086307
forc_271	2.840201461695993
forc_272	3.0018279093026883
forc_273	2.935118894363886
forc_274	3.077554470877389
forc_275	2.999648965507072
forc_276	3.0302843943638362
forc_277	2.961449867190584
forc_278	3.1182420929285954
forc_279	3.034084067662017
forc_280	3.059700167566935
forc_281	2.9626318371429075
forc_282	3.2105633261992064
forc_283	3.01356866708347
forc_284	2.8530910121576936
forc_285	2.9394534084101553
forc_286	2.803863010708355
forc_287	3.100810403119926
forc_288	3.0009294194511695
forc_289	3.2578023847458453
forc_290	3.1258642667812313
forc_291	2.883742343016736
forc_292	3.041693847647303
forc_293	2.9581515680027013
forc_294	2.9402153274883496
forc_295	2.814021208678906
forc_296	3.1261755111269722
forc_297	2.989355475146061
forc_298	2.9807392357733256
forc_299	2.930929177052945
forc_300	2.78486481962704
forc_301	3.0097125818870034
forc_302	2.895884389992667
forc_303	2.9683356824658125
forc_304	2.846156816946467
forc_305	2.959588932864306
forc_306	2.823973665531699
forc_307	2.829764290612604
forc_308	2.873113983619377
forc_309	3.1145771147267873
forc_310	2.998339774438384
forc_311	2.8473518367514274
forc_312	3.06674333424295
forc_313	3.1242533540063313
forc_314	2.9007589713933046
forc_315	2.9355656312614884
forc_316	2.891288481176355
forc_317	2.97428028739192
forc_318	3.004028139224874
forc_319	3.06165522139683
forc_320	3.1205510005355235
forc_321	2.939904433675933
forc_322	2.971399266108489
forc_323	2.8493394753701557
forc_324	3.0889745986318666
forc_325	2.9780691678258897
forc_326	3.0970360147588476
forc_327	3.0947303117578873
forc_328	2.89516293154013
forc_329	3.03319942039748
forc_330	3.031073889370439
forc_331	2.9298338990268227
forc_332	2.945809268862497
forc_333	2.9647770602628123
forc_334	3.132234388712358
forc_335	2.799078407533234
forc_336	2.8930413257339347
forc_337	2.980422642452875
forc_338	3.0246782362555313
forc_339	3.25066575366308
forc_340	2.9814010477657686
forc_341	3.0357072030013588
forc_342	2.925480062944405
forc_343	2.859642685134617
forc_344	2.7635883497856746
forc_345	2.9216252810570635
forc_346	2.951117550007137
forc_347	3.0554024091918404
forc_348	2.8498261634930473
forc_349	2.983422783675665
forc_350	3.0296742763788043
forc_351	2.8709389366319678
forc_352	3.2024671210869986
forc_353	2.951734630930784
forc_354	2.94915198428997
forc_355	3.083709347938885
forc_356	2.879056592129239
forc_357	2.930407986449897
forc_358	2.9914825743973874
forc_359	2.8113208241509517
forc_360	3.1921438126630943
forc_361	2.87714692092538
forc_362	2.8703243637142726
forc_363	2.8550410446208017
forc_364	3.287153065333024
forc_365	2.948239962777573
forc_366	3.0010372500326725
forc_367	2.9546377287087866
forc_368	2.9322318446220357
forc_369	3.042748223344733
forc_370	2.9724137023682635
forc_371	2.832921685316314
forc_372	2.9512915388552825
forc_373	3.1501860627719696
forc_374	3.0404839907654777
forc_375	2.904764559997324
forc_376	3.1574855748063055
forc_377	2.9570490982816837
forc_378	2.9419021970883974
forc_379	3.0599554013672545
forc_380	3.078545130695452
forc_381	3.146281292597329
forc_382	2.8600015214205285
forc_383	3.0135888205731884
forc_384	2.8517397295278575
forc_385	3.0732723828075845
forc_386	2.8192225794439176
forc_387	3.0214014317562743
forc_388	3.02536922767434
forc_389	3.160460601096012
forc_390	3.0141963349510745
forc_391	2.8923446509196844
forc_392	2.9813660796236863
