Method	Value
forc_1	3.0463688195920007
forc_2	2.9079773957746076
forc_3	2.831764541745057
forc_4	2.799597634983899
forc_5	2.787627726438446
forc_6	2.833999797697903
forc_7	3.0223918619272854
forc_8	2.912818734517383
forc_9	2.8687919609311425
forc_10	2.8826141444755367
forc_11	2.957101370164361
forc_12	2.890608933275511
forc_13	2.85706577499915
forc_14	2.8885286554534186
forc_15	2.942833628407331
forc_16	2.7697598748741776
forc_17	2.948087113278916
forc_18	2.8757462472758832
forc_19	2.7104080601447444
forc_20	2.8491195057917755
forc_21	2.764774289867386
forc_22	2.867718780510006
forc_23	2.764306314013185
forc_24	2.7493314713632087
forc_25	2.7889596061631647
forc_26	2.8731374574319397
forc_27	2.820529935369855
forc_28	2.9099952938376408
forc_29	3.0622635452087024
forc_30	2.6770682686282443
forc_31	2.965652516068776
forc_32	2.8876932861404505
forc_33	2.9603548835365414
forc_34	2.861302109309936
forc_35	2.93908388786039
forc_36	3.0990971272854235
forc_37	2.859264249433846
forc_38	2.733458558431223
forc_39	2.933637378486866
forc_40	2.9171156277753965
forc_41	3.0031025216756078
forc_42	2.960798817992665
forc_43	2.8383782481030044
forc_44	2.8938905902266736
forc_45	2.8335446807993847
forc_46	2.930863781926406
forc_47	2.9353475038757146
forc_48	2.8419842869482395
forc_49	2.8205344644684605
forc_50	2.908834004174328
forc_51	2.914349208920344
forc_52	2.757203057042529
forc_53	2.8971450734910253
forc_54	3.0305755619234978
forc_55	2.9487020979626446
forc_56	2.6524990309677445
forc_57	2.8531266607191057
forc_58	2.7999343942336172
forc_59	2.774199330474106
forc_60	2.920708300336066
forc_61	2.9939317843760542
forc_62	2.9039414829227685
forc_63	2.986056769916381
forc_64	2.898568714904577
forc_65	2.9546904317354588
forc_66	3.0764111909435656
forc_67	2.879179586509577
forc_68	2.816665228741496
forc_69	2.9501058404585345
forc_70	2.9552442734683697
forc_71	2.8806768240475473
forc_72	2.8784022215414273
forc_73	2.740120731663085
forc_74	2.8686516890456324
forc_75	2.7801644251970417
forc_76	2.8700407482573085
forc_77	2.816961722965577
forc_78	2.77910309563032
forc_79	2.9184121406440644
forc_80	2.87932912606882
forc_81	2.8108219557108978
forc_82	2.9330336725483415
forc_83	2.767375031669973
forc_84	2.8273598978776358
forc_85	2.955964583341986
forc_86	2.8102706960866413
forc_87	2.8983156317147616
forc_88	2.8237288269881415
forc_89	2.870923928138028
forc_90	2.7617090252142638
forc_91	2.7436002473361385
forc_92	2.7858352822368064
forc_93	2.9300095054246236
forc_94	2.838234597217629
forc_95	2.910581164586177
forc_96	3.046717056555148
forc_97	2.8055847582488553
forc_98	2.9357716566392376
forc_99	2.9803817304076587
forc_100	3.00824332207513
forc_101	2.972417466237943
forc_102	2.7670349868225923
forc_103	2.910492438257835
forc_104	2.905820450256932
forc_105	2.8960535353499552
forc_106	2.870794267894831
forc_107	2.800026232964287
forc_108	2.958673016399188
forc_109	2.8236010394162916
forc_110	2.9704736880090885
forc_111	2.8376716940089097
forc_112	2.9876581662583734
forc_113	2.7910477240171763
forc_114	2.744912362283514
forc_115	2.855900016188805
forc_116	2.940445125663258
forc_117	2.8497971581836428
forc_118	2.7532846822766532
forc_119	2.795572723539804
forc_120	2.7908739857792817
forc_121	2.854780517668792
forc_122	2.9818544432712657
forc_123	2.953509587175977
forc_124	2.6891305502282092
forc_125	2.970006885424333
forc_126	2.880628368564262
forc_127	2.9037815537704463
forc_128	2.8869327812117915
forc_129	2.855180476880206
forc_130	3.068872661805638
forc_131	2.7436480481190935
forc_132	2.9046236217286974
forc_133	2.9398891763127777
forc_134	2.9094924453983033
forc_135	2.772412557423759
forc_136	2.7845369147512855
forc_137	2.8557328151279973
forc_138	2.88226416586719
forc_139	2.9031057611226223
forc_140	3.0683140818409087
forc_141	2.7871868047300428
forc_142	2.999254071308365
forc_143	2.8697205032333737
forc_144	2.998458979519091
forc_145	2.7672612752317507
forc_146	2.948688029798165
forc_147	3.0635219409254555
forc_148	2.8974554286075533
forc_149	2.8608511664582217
forc_150	2.8175585566284806
forc_151	2.832726271091878
forc_152	3.033394629593035
forc_153	2.8088522072454642
forc_154	2.9122267139357274
forc_155	2.7681450827438088
forc_156	2.8052541583793835
forc_157	2.7628533150667094
forc_158	3.037708837655103
forc_159	2.922909238365499
forc_160	2.81218985145331
forc_161	2.855786998927478
forc_162	2.935546491264425
forc_163	2.8236968943327607
forc_164	3.084738746085592
forc_165	3.0505745889586295
forc_166	2.8999455400864735
forc_167	3.0050794994900674
forc_168	2.7939579570326045
forc_169	2.8763325449359156
forc_170	2.990550550921135
forc_171	2.889213078779474
forc_172	3.065436234732525
forc_173	2.9290328286058918
forc_174	3.029109067503353
forc_175	2.8216100954455423
forc_176	2.953943758903283
forc_177	2.7515914427527655
forc_178	3.0210394814444146
forc_179	2.9863674785751217
forc_180	2.71449401258511
forc_181	2.844688615824001
forc_182	2.7303540215418476
forc_183	2.982846977777395
forc_184	3.0317992386482406
forc_185	2.825012850440342
forc_186	2.8709923693207577
forc_187	2.950038825508012
forc_188	2.945939725784868
forc_189	2.8626379860662876
forc_190	2.965950203066835
forc_191	2.775631907966568
forc_192	2.82059468990983
forc_193	2.81194242869073
forc_194	3.0206656152690554
forc_195	3.0326111938947884
forc_196	2.8545787149532136
forc_197	2.813937536434525
forc_198	2.926604317357327
forc_199	2.809963885414233
forc_200	2.738581792023329
forc_201	3.0273230507398057
forc_202	3.0207308183213066
forc_203	2.898820078315045
forc_204	2.941352957684102
forc_205	2.9350930948573404
forc_206	2.852350774660272
forc_207	2.886793455574949
forc_208	2.8345511088216506
forc_209	2.8716675324099077
forc_210	3.0248033063362314
forc_211	2.793982284882588
forc_212	2.824771527032188
forc_213	2.8821614912450775
forc_214	2.9022026659953646
forc_215	3.0104455793684792
forc_216	2.88096232919663
forc_217	2.867420473844177
forc_218	2.9020233809417633
forc_219	2.7746732130516536
forc_220	2.8183255536520333
forc_221	2.975886720434185
forc_222	2.9847321803653313
forc_223	2.8144618921872824
forc_224	2.936951843280239
forc_225	2.952609501401073
forc_226	2.7982287970538193
forc_227	3.0387300331090077
forc_228	2.940969560663505
forc_229	2.9294249389575957
forc_230	3.0700964133260533
forc_231	2.8917133707272527
forc_232	2.823937988666056
forc_233	2.9766267285337076
forc_234	2.879452056333228
forc_235	3.079852164198047
forc_236	2.924684103034335
forc_237	2.7739163151700605
forc_238	2.8354502439369815
forc_239	2.8549618141393456
forc_240	2.7990938388103093
forc_241	2.641235769044044
forc_242	2.937417478879226
forc_243	2.964091922915284
forc_244	2.950841200918419
forc_245	2.870506221352957
forc_246	2.8745979000374478
forc_247	2.958700632646556
forc_248	2.775559599107533
forc_249	2.759714413392664
forc_250	2.8271197637723855
forc_251	2.9707364419986546
forc_252	2.9734720223045
forc_253	3.0766509334469734
forc_254	3.036908029477951
forc_255	2.9633418832497744
forc_256	2.898117345618139
forc_257	2.7554968661507826
forc_258	2.6947975503897292
forc_259	2.7883099667274247
forc_260	2.7413526075613452
forc_261	3.033844747420626
forc_262	2.897941607397136
forc_263	2.9480701700585485
forc_264	2.8962356414254167
forc_265	3.0705403299036407
forc_266	3.0757131791274253
forc_267	2.8921047968720166
forc_268	2.9899498277913477
forc_269	2.765053859841117
forc_270	2.9968189786118042
forc_271	3.0063811368002056
forc_272	2.9404099636088423
forc_273	2.8412495792018753
forc_274	2.7432124177039734
forc_275	2.9510436211844273
forc_276	3.001499309574054
forc_277	2.994140583678935
forc_278	2.805678430054582
forc_279	2.784400695286491
forc_280	2.9882476137870575
forc_281	2.8867615434888303
forc_282	3.0131239296591037
forc_283	2.8304413259295194
forc_284	2.957706880887009
forc_285	2.9155457019627042
forc_286	2.8257828349703944
forc_287	2.962633851635015
forc_288	2.9555226221811983
forc_289	2.8591519891842867
forc_290	2.776467137868947
forc_291	2.9466563998425492
forc_292	2.8539342895771536
forc_293	2.874632403130864
forc_294	2.785882362919126
forc_295	2.8641970824917324
forc_296	2.953936271309468
forc_297	2.8703516463264815
forc_298	2.8498334545514172
forc_299	2.7374178559472147
forc_300	3.011021548944802
forc_301	2.8724945504267176
forc_302	2.906138159072483
forc_303	2.773124762890442
forc_304	2.8798690237447113
forc_305	2.672139153808235
forc_306	2.7689456506945125
forc_307	2.870321725876748
forc_308	2.947825017156747
forc_309	2.897297673283085
forc_310	2.952385860442431
forc_311	2.9654842390972247
forc_312	2.8457405775483666
forc_313	2.996601812365886
forc_314	2.92217276104834
forc_315	2.9307935808229506
forc_316	2.821329225442761
forc_317	2.9326497531655167
forc_318	2.8456233268004967
forc_319	2.8781365466646838
forc_320	2.9016689130592215
forc_321	3.0890474066610656
forc_322	2.717451560439712
forc_323	2.9105797824923942
forc_324	2.9009597836934113
forc_325	2.812142020367062
forc_326	2.8102317121571656
forc_327	2.9045503602415508
forc_328	2.9492559033304335
forc_329	2.8898018958361242
forc_330	2.8569517599474423
forc_331	2.814913497696933
forc_332	2.6725390992113094
forc_333	2.879750890406811
forc_334	3.1114945072932763
forc_335	2.8861723642982513
forc_336	2.9655106092814125
forc_337	2.7738548060030324
forc_338	2.897919599922944
forc_339	2.931564182918912
forc_340	2.9266651814127767
forc_341	2.821806591571585
forc_342	3.024326654737113
forc_343	2.9146724462918
forc_344	3.0489821755678994
forc_345	2.7875410349250176
forc_346	2.748340015075012
forc_347	2.779254630475018
forc_348	2.9759693420291407
forc_349	2.7548536400943
forc_350	2.8064189960784724
forc_351	3.082781778997466
forc_352	2.8465425035041427
forc_353	2.854818420234717
forc_354	2.987505536423336
forc_355	2.7790274040058387
forc_356	2.933596931123901
forc_357	2.83834007910381
forc_358	2.903038572788439
forc_359	3.137591687063106
forc_360	2.929725324548719
forc_361	2.91986862184225
forc_362	2.9579942930402257
forc_363	2.892878470971566
forc_364	2.8345532122510173
forc_365	2.796106740509586
forc_366	2.91185222756506
forc_367	2.8822447721352975
forc_368	2.8432050306743086
forc_369	2.7885669732797815
forc_370	2.7808186443363665
forc_371	2.955843802554203
forc_372	2.9021232510396295
forc_373	2.869962203777108
forc_374	2.770479119235707
forc_375	2.8026394149568445
forc_376	2.7952588945995296
forc_377	3.0203125093687335
forc_378	2.8533313615290816
forc_379	3.016398703742842
forc_380	2.907159238866457
forc_381	3.0378778599609224
forc_382	2.754246210781653
forc_383	2.876145762375713
forc_384	2.755492319303298
forc_385	3.0508375974612156
forc_386	2.9497197862171087
forc_387	2.953499980228506
forc_388	2.81256851712476
forc_389	2.898449052245094
forc_390	2.8240835872529613
forc_391	3.022432471068215
forc_392	2.899701601844005
forc_393	3.007317865407498
forc_394	3.086370956603188
forc_395	2.814457877210705
forc_396	2.836172143584829
forc_397	3.0034872609354792
forc_398	2.800356395216738
forc_399	2.7635537064625226
forc_400	3.090499142898249
forc_401	2.924069028996654
forc_402	2.969179858307905
forc_403	2.946633326457557
forc_404	2.9648693432733695
forc_405	2.737498606207755
forc_406	2.964966337522725
forc_407	2.88369378629025
forc_408	2.929559072044868
forc_409	2.8632418213896145
forc_410	2.857004501223785
forc_411	2.842075937295741
forc_412	2.925390465970952
forc_413	2.8995289944170195
forc_414	2.890490688654786
forc_415	3.0044254375901476
forc_416	2.962973420812206
forc_417	2.8357704399557067
forc_418	2.7337272498001908
forc_419	2.8733694452811678
forc_420	2.837575708719218
forc_421	2.817258652815059
forc_422	2.9683457192202765
forc_423	2.782248482213058
forc_424	2.8455555877905443
forc_425	2.8311113825851417
forc_426	2.742745187644939
forc_427	2.9148314044400414
forc_428	3.022880602424459
forc_429	2.884625083174968
forc_430	2.9587049744307157
forc_431	2.887386014562122
forc_432	2.9066038648390355
forc_433	2.851696250242873
forc_434	2.999219607397098
forc_435	2.8950156222374583
forc_436	2.7024740452673024
forc_437	2.762551462652943
forc_438	2.9384936460802127
forc_439	2.816130148244043
forc_440	2.8703454494612397
forc_441	3.0009879719909955
forc_442	2.9152014587942006
forc_443	3.025432357866546
forc_444	2.862227642431308
forc_445	2.8331347426030167
forc_446	2.7737589082532184
forc_447	3.0399110143685153
forc_448	2.9376228307241052
forc_449	3.029977551819493
forc_450	2.9972702753389058
forc_451	2.8139665181568776
forc_452	2.8553521598672376
forc_453	2.9541639932868007
forc_454	2.9009143714254706
forc_455	2.8690427058970185
forc_456	2.842018406323595
forc_457	2.8958652742880795
forc_458	2.9525377747250756
forc_459	2.900448930070479
forc_460	2.813845613078445
forc_461	2.8599201343397516
forc_462	2.9922015784651324
forc_463	2.867845966648581
forc_464	2.7803010119914005
forc_465	2.851848123724611
forc_466	2.7607050793997505
forc_467	2.8112474806776273
forc_468	3.0384170201033713
forc_469	2.722401874980689
forc_470	2.8621263175888827
forc_471	2.8767690395050614
forc_472	2.692752673136
forc_473	2.9567348710470216
forc_474	2.8917002643339593
forc_475	2.8386733082362148
forc_476	2.773506464980996
forc_477	3.002482091589804
forc_478	2.929281742708016
forc_479	2.9572996919450554
forc_480	2.8481997101176857
forc_481	2.7682996673582894
forc_482	2.6902908066677185
forc_483	2.673947712255898
forc_484	3.082228624492584
forc_485	2.895468355066659
forc_486	2.947915294209307
forc_487	2.8855511136934173
forc_488	2.804816026058768
forc_489	2.850018204086077
forc_490	2.9790164552462004
forc_491	3.0525420912192547
forc_492	2.8698148318232866
forc_493	2.897485460540781
forc_494	2.817101234949831
forc_495	3.0032545927662073
forc_496	2.9791890647601824
forc_497	2.8661281263175797
forc_498	2.9480881348612114
forc_499	2.8854146883544916
forc_500	2.883230657882103
avg_forc	1.9755560372191778
reinforce	1.9445728362540178
